,speaker,sentence
445,CHAIR POWELL,Just assume population and reasonable growth and aging of the population; our labor force should be 3½ million more than it is.
446,CHAIR POWELL,And that—there’re lots of easy ways to get to bigger numbers than that if you go back a few more years.
448,CHAIR POWELL,Part of it is just accelerated retirements.
449,CHAIR POWELL,People dropped out and aren’t coming back at a higher rate than expected.
450,CHAIR POWELL,"Part of it is that we lost a half a million December 14, 2022 people who would have been work—close to half a million who would have been working died Chair Powell’s Press Conference FINAL from COVID."
451,CHAIR POWELL,And part of it is that migration has been lower.
452,CHAIR POWELL,"We don’t prescribe—you know, it’s not our job to prescribe things."
453,CHAIR POWELL,"But, you know, I think if you ask businesses, you know, pretty much everybody you talk to says there aren’t enough people."
454,CHAIR POWELL,We need more people.
455,CHAIR POWELL,"So I tried to identify that in my—in a speech I gave a month ago, but I stopped short of telling Congress what to do because, you know, they gave us a job."
456,CHAIR POWELL,"And we need to, you know, do that job."
463,CHAIR POWELL,No.
464,CHAIR POWELL,"I mean, what we do is, we make our forecasts, and we publish them quarterly."
465,CHAIR POWELL,"And, you know, if you look at those forecasts, those are forecasts for slow growth, for a softening labor market, by which I mean, unemployment goes up but not a great deal."
466,CHAIR POWELL,And you see inflation coming down.
467,CHAIR POWELL,You see rates going up a lot.
468,CHAIR POWELL,You see inflation coming down.
469,CHAIR POWELL,"Those are those forecasts, and that’s really what they show."
470,CHAIR POWELL,"We’re not—of course, we don’t talk about, you know, this kind of a recession and that kind of a recession."
471,CHAIR POWELL,"We just, you know, we make those forecasts."
472,CHAIR POWELL,"The staff runs—and you will see this if you look at the old Tealbooks—runs alternative simulations of all different kinds at every meeting, and we look at those, too."
473,CHAIR POWELL,And those will explore different things.
474,CHAIR POWELL,"But that’s just, you know, upside and downside scenarios."
475,CHAIR POWELL,"Of course, that’s a responsible practice that December 14, 2022 we’ve carried on for many decades."
476,CHAIR POWELL,"But, no, we don’t—we haven’t asked ourselves that Chair Powell’s Press Conference FINAL question."
484,CHAIR POWELL,So we do know that.
485,CHAIR POWELL,"Of course, that’s something that we know we’d see."
486,CHAIR POWELL,"But, as I mentioned, you know, we wouldn’t—I wouldn’t see the Committee cutting rates until we’re confident that inflation is moving down in a sustained way."
487,CHAIR POWELL,That would be my test.
488,CHAIR POWELL,I don’t see us as having a really clear and precise understanding of what the neutral rate is and what real rates are so that it would mechanically happen like that.
490,CHAIR POWELL,Thank you very much.
