,speaker,sentence
418,CHAIR POWELL,"And, and again, I would just say, we don’t—no one should assume that the Chair Powell’s Press Conference FINAL Fed can do—can really protect the economy and the financial system and our reputation globally from, from the damage that such, such an event might inflict."
425,CHAIR POWELL,"So I, I didn’t—I didn’t take part in creating the report or doing the work, but I do—I have read it, of course."
426,CHAIR POWELL,And I find it persuasive.
427,CHAIR POWELL,"I mean, I would say it this way: A, a very large—a large bank, not a very large bank—a large bank failed quite suddenly and unexpectedly in a way that threatened to spread contagion into the financial system."
428,CHAIR POWELL,"I think the only thing that, that I’m really focused on is to understand what went wrong, what happened, and, and identify what we need to do to address that."
429,CHAIR POWELL,"Some of that is—may, it may just have been technology evolving."
430,CHAIR POWELL,"You know, we have to keep up with all that."
431,CHAIR POWELL,"But some of it may be our policies, and—supervisory and regulatory, whatever."
432,CHAIR POWELL,"What our job is now is, identify those things and implement them."
433,CHAIR POWELL,And that’s kind of the only thing I care about is—and I think—I feel like I am accountable for doing everything I can to make sure that that happens.
440,CHAIR POWELL,So I guess I would—I guess I would say it this way.
441,CHAIR POWELL,"There were three large banks, really, from the very beginning that were at the heart of the stress that we—that we saw in early March, the severe period of stress."
442,CHAIR POWELL,"Those have now all been resolved, and all the depositors have been protected."
443,CHAIR POWELL,"I think that the resolution and sale of, of First Republic kind of draws a line under that period of—is an important step toward drawing a line under that period of, of severe stress."
444,CHAIR POWELL,Okay.
445,CHAIR POWELL,"I also think we are very focused on what’s happening with credit availability, particularly, you know, with what you saw in the—in the Beige Book, and you will see in the SLOOS, is, is small and medium—medium-sized, small and medium-sized banks who are feeling that they need to tighten credit standards—build liquidity."
447,CHAIR POWELL,"More broadly, we, we will continue to very carefully monitor what’s going on in the banking system, and we’ll factor that assessment into our decisions in an important way, going forward."
456,CHAIR POWELL,Sure.
457,CHAIR POWELL,"So let me say, first of all, I’ve been Chair of the Board for five-plus years now, and I fully recognize that we made mistakes."
458,CHAIR POWELL,"I think we’ve learned some May 3, 2023 new things as well, and we need to do better."
459,CHAIR POWELL,"And, as I mentioned, I thought the report was Chair Powell’s Press Conference FINAL unflinching and appropriately so."
460,CHAIR POWELL,I welcome it.
461,CHAIR POWELL,And I agree with and will support those recommendations.
462,CHAIR POWELL,And I do feel that I’m personally accountable to do what I can to foster measures that will address the problems.
463,CHAIR POWELL,"So, on, on the Vice Chair for Supervision, you know, the place to start is, is the statutory role, which is quite unusual."
464,CHAIR POWELL,"The Vice Chair, it says, shall deploy policy recommendations—“develop policy recommendations for the Board regarding supervision and regulation of depository institution ."
465,CHAIR POWELL,.
466,CHAIR POWELL,.
467,CHAIR POWELL,companies .
468,CHAIR POWELL,.
469,CHAIR POWELL,.
470,CHAIR POWELL,", and shall oversee the supervision and regulation of such firms.” So this is Congress establishing a four-year term for someone else on the Board—not, not the Chair—as Vice Chair for Supervision who really gets to set the agenda for supervision and regulation for the Board of Governors."
471,CHAIR POWELL,Congress wanted that person to be—to have political accountability for developing that agenda.
472,CHAIR POWELL,"So the way it works—the way it has worked in practice for me is, I’ve had a good working relationship."
473,CHAIR POWELL,"I give my, my counsel, my input privately, and that’s—I offer that."
474,CHAIR POWELL,"And I have good conversations, and I try to contribute constructively."
475,CHAIR POWELL,"I respect the authority that Congress has deferred on that person, including working with, with Vice Chair Barr and, and his predecessor."
476,CHAIR POWELL,"And I think that’s the way it’s supposed to work, and that’s appropriate."
477,CHAIR POWELL,"I, I believe that’s what the law requires."
478,CHAIR POWELL,"And, you know—but, but it isn’t—I wouldn’t say it’s a matter of complete deference."
479,CHAIR POWELL,"It’s more, I have a—I have a role in, in presenting my views and discussing—having an intelligent discussion about what’s going on and why."
480,CHAIR POWELL,"And, you know, that’s, that’s my input."
481,CHAIR POWELL,"But, ultimately, that person does get to set the agenda and gets to take things to the Board of Governors and really, in supervision, has sole authority over supervision."
484,CHAIR POWELL,"I’ve had a few, sure."
486,CHAIR POWELL,"But, honestly, you don’t—you don’t get to do that."
487,CHAIR POWELL,"Again, my focus is on what—control the controllable."
488,CHAIR POWELL,"As one of my great mentors used to always say, “Control the controllable.” What we control now is, make a fair assessment, learn the right lessons, figure out what the fixes are, and implement them."
489,CHAIR POWELL,"And, and I think that, that Vice Chair Barr’s report is an excellent first step in that, but we’ve got to follow through."
494,CHAIR POWELL,So support for the 25 basis point rate increase was very strong across the board.
495,CHAIR POWELL,"I would say there are a number of people—and, you know, you’ll see this in the minutes."
496,CHAIR POWELL,I don’t want to try to do the head count in real time.
497,CHAIR POWELL,"But people did talk about pausing, but not so much at this meeting, you know, that we’re—I mean, there’s a sense that we’re, we’re—that, you know, we’re much closer to the end of this than to the beginning, that—you know, as I mentioned, if you—if you add up all the tightening that’s going on through various channels, it’s—we, we feel like we—you know, we’re getting close or, or maybe even there."
498,CHAIR POWELL,"But that, again, that’s going to be an ongoing assessment."
499,CHAIR POWELL,"And, and we’re going to be looking at those factors that we listed and—to determine whether there’s, there’s more to do."
502,CHAIR POWELL,I don’t want to—I couldn’t—I couldn’t really say.
503,CHAIR POWELL,"I just think we’re—I think we—look, I think we’ve moved a long way fairly quickly."
504,CHAIR POWELL,"And I think we can afford to look at the data and, and make a careful assessment."
510,CHAIR POWELL,"Well, I just would start with something that’s changed, really, which is this—the run on Silicon Valley Bank was out of keeping with the speed of runs through history."
511,CHAIR POWELL,And that now needs to be reflected in some—in some way in regulation and in supervision.
512,CHAIR POWELL,"It—we know—now that we know it’s possible, I think we didn’t—no one thought that was possible."
513,CHAIR POWELL,No one—I’m not aware of anybody thinking that this could happen so—quite so quickly.
514,CHAIR POWELL,"So I think that, you know, that will play through."
515,CHAIR POWELL,"I, I, you know—it will be up to Vice Chair Barr to really take the lead in designing the ways to address that."
516,CHAIR POWELL,But I think—I think that’s one thing.
517,CHAIR POWELL,"I, I guess I would just say that."
518,CHAIR POWELL,"Then, you know—that we’re going to—obviously, we’re going to revisit [this]."
519,CHAIR POWELL,"It’s pretty clear we need—to me, anyways—clear that we need to strengthen both supervision and regulations for banks of this size."
520,CHAIR POWELL,"And I’m, I’m thinking that we’re on the—on track to do that as well."
522,CHAIR POWELL,Yeah.
523,CHAIR POWELL,"That’s—see, that’s, that’s what Vice Chair Barr’s role really is, and he’ll take the lead on that."
524,CHAIR POWELL,Thank you.
