,speaker,sentence
430,CHAIR POWELL,We’ve only done two rate increases.
431,CHAIR POWELL,"But if May 4, 2022 you look at financial conditions, the two-year [rate] is at 280 [basis points] now."
432,CHAIR POWELL,"In September, I Chair Powell’s Press Conference FINAL think it was at 20 basis points."
433,CHAIR POWELL,And that’s all through the economy.
434,CHAIR POWELL,People are feeling those higher rates already.
435,CHAIR POWELL,And so that shows that the markets think that our forward guidance is credible.
436,CHAIR POWELL,And I think we want to keep it that way.
448,CHAIR POWELL,"Well, so, as I mentioned, you can see places where the demand is substantially in excess of supply."
449,CHAIR POWELL,"And what you’re seeing as a result of that is prices going up and at unsustainable levels, levels that are not consistent with 2 percent inflation."
450,CHAIR POWELL,"And so what our tools do is that as we raise interest rates, demand moderates: it moves down."
451,CHAIR POWELL,"Interest rates, you know—businesses will invest a little bit less, consumers will spend a little bit less."
452,CHAIR POWELL,That’s how it works.
453,CHAIR POWELL,"But, ultimately, getting those, getting supply and demand back, you know, back in balance, is what gives us 2 percent inflation, which is what gives the economy a footing where people can lead successful economic lives and not worry about inflation."
454,CHAIR POWELL,"I mean, so, yes, there may be some pain associated with getting back to that."
455,CHAIR POWELL,"But, you know, the big pain over time is in not dealing with inflation and allowing it to become entrenched."
464,CHAIR POWELL,"So, look, I think what you’ve seen is—really, I would say, in the middle of last fall—there was a time when our policy stance was still pretty much in sync with what the data were saying."
465,CHAIR POWELL,"If you remember, there were a couple of weak jobs reports."
466,CHAIR POWELL,"And inflation—month by month, inflation had come down till September, a few months in a row, stayed low."
467,CHAIR POWELL,"And then around the end of October, we got three or four really strong readings that just said, no, this is a much stronger economy."
468,CHAIR POWELL,"And by the way—then, with the restatement of the jobs numbers, it looked like the job market was much more even and stronger in the second half of the year."
469,CHAIR POWELL,But that hadn’t happened yet.
470,CHAIR POWELL,"Anyway, we got an ECI reading—employment compensation, [employment cost] index reading—the Friday before the November meeting."
471,CHAIR POWELL,Then we got a really strong jobs report.
472,CHAIR POWELL,Then we got a really high CPI report.
473,CHAIR POWELL,And so I think it became clear to the Committee that we needed to adjust and adapt.
474,CHAIR POWELL,And we have.
475,CHAIR POWELL,"Ever since then, really ever since then, we’ve been adapting."
476,CHAIR POWELL,"We, you know—the Committee moved by the time of the December meeting to a median [in participants’ 2022 projections] of three rate increases, then to a median of seven increases at the March meeting."
477,CHAIR POWELL,And that process is going on.
478,CHAIR POWELL,And it’s clearly continuing.
479,CHAIR POWELL,"And that’s why I say—and I actually mentioned this at the March meeting—that no one should look at any single SEP as sort of a real resting place for 90 days, because we’re in a fast-evolving situation."
480,CHAIR POWELL,And that’s what’s happened.
481,CHAIR POWELL,"You can see—unanimous vote today, of course."
482,CHAIR POWELL,"And I told you the guidance—that broad support on the May 4, 2022 Committee to have 50-basis-point hikes on the table at the next couple of meetings."
483,CHAIR POWELL,So you’re Chair Powell’s Press Conference FINAL right.
484,CHAIR POWELL,"And by the way, other forecasters have been doing the same thing."
485,CHAIR POWELL,And it’s just us adapting to the data and to the situation and using our tools to deal with it.
491,CHAIR POWELL,So unemployment rates for all racial groups have come down a lot and are now much closer to where they were before the pandemic hit.
492,CHAIR POWELL,So that’s one thing I would say.
493,CHAIR POWELL,And that’s important.
494,CHAIR POWELL,"But the bigger point is this: I do not, at this time, see the two sides of the mandate as in tension."
495,CHAIR POWELL,"I don’t, because you can see that the labor market is out of balance."
496,CHAIR POWELL,You can see that there’s a labor shortage.
497,CHAIR POWELL,There aren’t enough people to fill these job openings.
498,CHAIR POWELL,"And companies can’t hire, and wages are moving up at levels that would not, over time, be consistent with 2 percent inflation over time."
499,CHAIR POWELL,"And, of course, everyone loves to see wages go up."
500,CHAIR POWELL,"And it’s a great thing, but you want them to go up at a sustainable level, because these wages are, to some extent, being eaten up by inflation."
501,CHAIR POWELL,"So, what that really means is, to get the kind of labor market we really want to get, we really want to have a labor market that serves all Americans, especially the people in the lower-income part of the distribution, especially them."
502,CHAIR POWELL,"To do that, you’ve got to have price stability."
503,CHAIR POWELL,"And we’ve got to get back to price stability so that we can have a labor market where people’s wages aren’t being eaten up by inflation and where we can have a long expansion, too."
504,CHAIR POWELL,"That’s—the good things you can have, as we have."
505,CHAIR POWELL,"We’ve had—several of the longest expansions in U.S. history have been in the last 40 years, and that’s May 4, 2022 because it’s been a time of low inflation."
506,CHAIR POWELL,And long expansions are good for people and good for Chair Powell’s Press Conference FINAL the labor market.
507,CHAIR POWELL,So that’s the way I think about it.
508,CHAIR POWELL,"I think we—you know, our tools work."
509,CHAIR POWELL,"We have to think in the, in the medium and longer term."
510,CHAIR POWELL,"And I do think that the best thing for everyone is for us to get back to price stability to support, really, a sustained period of strong labor market conditions."
511,CHAIR POWELL,Thanks very much.
