,speaker,sentence
406,CHAIR POWELL,"But, at this point, these, these readings are not at troublingly high levels."
407,CHAIR POWELL,"They’re, they’re just kind of moving back up to what was the typical [level] in the pre-pandemic era."
413,CHAIR POWELL,So you’re right.
414,CHAIR POWELL,"You know, rates have moved up significantly."
415,CHAIR POWELL,"I think it’s always hard to say precisely, but it’s—most, most people do a common decomposition of the increase, and they’ll, they’ll—the view will be, it’s not—it’s not mostly about inflation expectations."
416,CHAIR POWELL,"It’s mostly about other things, you know—either term premium or real yields—and it’s, it’s hard to be precise about this."
417,CHAIR POWELL,"Of course, everyone’s got models that’ll give you a very precise answer, but they give you different answers."
418,CHAIR POWELL,"So—but, essentially, they’re, they’re moving up because—it’s not because of inflation."
419,CHAIR POWELL,"It’s because probably—it’ll probably have September 20, 2023 something to do with stronger growth, I would say—more, more supply of Treasuries."
420,CHAIR POWELL,"You Chair Powell’s Press Conference FINAL know, the common explanations that you hear in the markets kind of make sense."
427,CHAIR POWELL,"So on the supply point—of course, supply is very important over time in, in setting house prices and, and, for that matter, rents."
428,CHAIR POWELL,And so—and supply is kind of structurally constrained.
429,CHAIR POWELL,"But in terms of, of where inflation’s going in the near term, though, as, as you obviously know, a lot of it is, is leases that are running off and then being re-signed or re-leased at a level that’s, that’s not as—it won’t be that much higher."
430,CHAIR POWELL,"A year ago, it would have been much higher than it was a year before; now it may be below or at the same level."
431,CHAIR POWELL,"So as those leases are rolling over, we’re, we’re seeing what we expect, which is measured housing services inflation coming down."
432,CHAIR POWELL,Your second question was the lock-ins.
435,CHAIR POWELL,"I, I think we look at the—I would look at the lock-in, the, the idea being that people are in, in very low mortgage—very low-rate mortgages, and if—even if they want to move now, they—it would be hard because the new mortgage would be so expensive."
436,CHAIR POWELL,And that’s explaining some of the—that’s one of the explanations for what’s happening broadly in the labor market.
438,CHAIR POWELL,"No, I, I don’t think it would."
440,CHAIR POWELL,"And, and, you know, in, in an emergency like the pandemic or during the Global Financial Crisis, you, you know, the, the—you have to cut rates to the point that—you have to do, do what you can to support the economy."
441,CHAIR POWELL,So I wouldn’t—I wouldn’t think that that would be a reason for us not to do that.
442,CHAIR POWELL,It’s not something we’re thinking about at all right now.
443,CHAIR POWELL,"But, down the road, I wouldn’t think so."
450,CHAIR POWELL,"I, I wouldn’t say it that way."
451,CHAIR POWELL,We’re not looking for a decrease in consumer spending.
452,CHAIR POWELL,"It’s, it’s a good thing that the economy’s strong."
453,CHAIR POWELL,"It’s a good thing that the September 20, 2023 economy has been able to hold up under, under the tightening that we’ve done."
454,CHAIR POWELL,It’s a good thing Chair Powell’s Press Conference FINAL that the labor market’s strong.
455,CHAIR POWELL,"The, the only concern—it, it just means this: If the economy comes in stronger than expected, that just means we’ll have to do more in terms of monetary policy to get back to 2 percent—because we will get back to 2 percent."
459,CHAIR POWELL,"Well, that’s always a concern."
460,CHAIR POWELL,"I mean, concern number one is, is restoring price stability, because in the long run, that’s, that’s something we have to do so that we can have the kind of economy we really want, which is one with sustained period of tight labor market conditions that benefit all, as I—as I’ve said a couple times."
461,CHAIR POWELL,"So that, that said—of course, you know—we, we also now, given how far we’ve come with our rate hikes and how quickly we’ve come here, we do have the ability to be careful as we move forward because of that consideration."
470,CHAIR POWELL,"So, what—I guess it’s fair—it’s fair to say that the economy has been stronger than many expected, given, given what’s been happening with, with interest rates."
472,CHAIR POWELL,Many candidate explanations—possibly—a number of them make sense.
473,CHAIR POWELL,"One, one is just that household balance sheets and business balance sheets have been stronger than we had understood, and so that, that spending has held up—and that kind of thing."
474,CHAIR POWELL,We’re not sure about that.
475,CHAIR POWELL,The savings rate for consumers has come down a lot.
476,CHAIR POWELL,The question is whether that’s sustainable.
477,CHAIR POWELL,"That could—it could just mean that the—that the date of effect is, is later."
478,CHAIR POWELL,"It could also be that for other reasons, the neutral rate of interest is, is higher for—for various reasons."
479,CHAIR POWELL,We don’t know that.
480,CHAIR POWELL,It could also just be that policy hasn’t been restrictive enough for long enough.
481,CHAIR POWELL,And it’s—there are many candidate explanations.
482,CHAIR POWELL,"We have to, in, in all this uncertainty, make policy, and I, you know, I feel like what we have right now is what’s still a very strong labor market—but that’s coming back into balance."
483,CHAIR POWELL,We were making progress on inflation.
484,CHAIR POWELL,Growth is strong.
485,CHAIR POWELL,"But I think by many forecasts—many, many, many forecasts call for growth to, to moderate over the course of the next year."
486,CHAIR POWELL,"So that’s where we are, and, you know, we have to—we have to deal with what comes."
491,CHAIR POWELL,Yes.
492,CHAIR POWELL,And so the point I would make there is that we’re trying to get inflation back down.
493,CHAIR POWELL,The people who are most hurt by inflation are the people who are on a fixed income.
494,CHAIR POWELL,"If you’re a person who spends all of your income, you don’t really have any meaningful savings."
495,CHAIR POWELL,"You spend all your income on the basics of life—clothing, food, transportation, heating—the basics—and prices go up by 5, 6, 7 percent, you’re in trouble right away, whereas even, even middle-class people have some savings and some ability to absorb that."
496,CHAIR POWELL,"So it is for those people as much as for anybody that we need to restore price stability, and, and we, we want to do it as quickly as possible."
497,CHAIR POWELL,"Obviously, we—we’d like to do that."
498,CHAIR POWELL,"We’d like the current trend to continue, which is that we’re making progress without seeing the kind of increase in unemployment that we’ve seen past—in past things."
499,CHAIR POWELL,"But you’re right, though."
500,CHAIR POWELL,"When we raise rates, people who are, you know, living on credit cards and, and borrowing are going to feel that more."
501,CHAIR POWELL,They are.
502,CHAIR POWELL,"And, of course, people with, with lots of savings also have a—have a much lower marginal propensity to consume, and so they’re not going to—it’s not going to affect them as much."
513,CHAIR POWELL,"So I, I don’t know about the quarterly survey."
514,CHAIR POWELL,That’s an idea we can—we can take away and think about.
515,CHAIR POWELL,"In terms of how low and moderate Americans—you know, they’re clearly—were suffering from, from high inflation."
516,CHAIR POWELL,"I think during the pandemic, the, the government transfers that happened were very meaningful."
517,CHAIR POWELL,"And, you know, if you know the—the surveys that we take showed that—showed that low- and moderate-income people were actually in very, very strong financial condition."
518,CHAIR POWELL,"I think now it’s a very “hot” labor market, and you’re seeing high [growth in] nominal wages, and you’re starting to see [that growth rates of] real wages are now positive by most—by most measures."
519,CHAIR POWELL,"So I, I think, overall, households are in good shape."
520,CHAIR POWELL,Surveys are a different thing.
521,CHAIR POWELL,"So surveys are showing dissatisfaction, and I think a lot of that is just, people hate inflation—hate it."
522,CHAIR POWELL,"And that, that causes people to say, “The economy’s terrible.” But, at the same time, they’re spending money."
523,CHAIR POWELL,"Their behavior is, is not exactly what you would expect from the surveys."
524,CHAIR POWELL,"That’s kind of a, a guess at what the answer might be."
525,CHAIR POWELL,"But I, I think there’s a lot of good things happening on household balance sheets—and, certainly, in the labor market and with wages."
526,CHAIR POWELL,"The biggest wage increases having gone to relatively low-wage jobs—and now [with] inflation coming down—you’re seeing [increases in] real wages, which is a good thing."
527,CHAIR POWELL,Thanks very much.
