,speaker,sentence
306,CHAIR POWELL,We don’t really have that.
307,CHAIR POWELL,So that’s what he’s doing.
308,MICHELLE SMITH,Michael.
309,MICHAEL MCKEE,Michael McKee from Bloomberg Television and Radio.
310,MICHAEL MCKEE,"Earlier this year, you touted the three-month bill yield out to 18 months as the yield curve with 100 percent explanatory power."
311,MICHAEL MCKEE,"And you said, quote, “If it’s inverted, that means the Fed’s going to cut, which means the economy is weak.” That curve is only 2 basis points away from inversion now, so I’m wondering why you are so confident that you have not overtightened, particularly given that rates work with a lag."
312,CHAIR POWELL,"Well, so we do monitor the near-term forward spread—you’re right."
313,CHAIR POWELL,And it’s—that’s been our preferred measure.
314,CHAIR POWELL,"We think, just empirically, it dominates the ones that people tend to look at, which is 2s, 10s, and things like that."
315,CHAIR POWELL,So it’s not inverted.
316,CHAIR POWELL,"And, also, you have to look at why things—why the rate curve is doing what it’s doing."
317,CHAIR POWELL,It can be doing that because it affects—it expects cuts or because it expects inflation to come down.
318,CHAIR POWELL,"In this case, if you’re in a situation where the markets are pricing in significant declines in inflation, that’s November 2, 2022 going to affect the forward curve."
319,CHAIR POWELL,"So, yes, we monitor it."
320,CHAIR POWELL,You’re right.
321,CHAIR POWELL,And that’s what I Chair Powell’s Press Conference FINAL would say.
322,MICHAEL MCKEE,If I could follow up: You also said several meetings ago that the risk of doing too little outweighed the risk of doing too much.
323,MICHAEL MCKEE,Is what you’re trying to tell us today is that that risk assessment has changed a little bit?
324,CHAIR POWELL,"Well, what’s happened is, time has passed, and we’ve raised interest rates by 375 basis points."
325,CHAIR POWELL,"I would not—I would not change a word in that statement, though."
326,CHAIR POWELL,"I think until we get inflation down, you’ll be hearing that from me."
327,CHAIR POWELL,"Again, if we overtighten—and we don’t want to, we want to get this exactly right—but if we overtighten, then we have the ability with our tools, which are powerful, to, as we showed at the beginning of the pandemic episode, we can support economic activity strongly if that happens, if that’s necessary."
328,CHAIR POWELL,"On the other hand, if you make the mistake in the other direction and you let this drag on, then it’s a year or two down the road, and you’re realizing, inflation behaving the way it can, you’re realizing you didn’t actually get it, you have to go back in."
329,CHAIR POWELL,"By then, the risk, really, is that it has become entrenched in people’s thinking."
330,CHAIR POWELL,And the record is that the employment costs—the cost to the people that we don’t want to hurt—they go up with the passage of time.
331,CHAIR POWELL,That’s really how I look at it.
332,CHAIR POWELL,So that isn’t going to change.
333,CHAIR POWELL,"What has changed, though—you’re right—is, we’re farther along now."
334,CHAIR POWELL,"And I think as we’re farther along, we’re now focused on that."
335,CHAIR POWELL,"What’s the place, what’s the level we need to get to rates?"
336,CHAIR POWELL,"And I don’t know what we’ll do when we get there, by the way."
337,CHAIR POWELL,It doesn’t—we’ll have to see.
338,CHAIR POWELL,There’s been no decision or discussion around exactly what steps we would take at that point.
339,CHAIR POWELL,But the first thing is to find your way there.
340,MICHELLE SMITH,Chris Rugaber.
341,CHRISTOPHER RUGABER,Thank you.
342,CHRISTOPHER RUGABER,Chris Rugaber at Associated Press.
343,CHRISTOPHER RUGABER,"Just to go back to housing for a minute: You mentioned the impact that rate increases have had on housing—home sales are down 25 percent in the past year, and so forth—but none of this is really showing up in, as you know, in the government’s inflation measures."
344,CHRISTOPHER RUGABER,"And as we go forward, private real-time data is clearly showing these hits to housing."
345,CHRISTOPHER RUGABER,"Are you going to need to put a greater weight on that in order to ascertain things like whether there’s overtightening going on, or will you still focus as much on the more lagging government indicators?"
346,CHAIR POWELL,So this is an interesting subject.
347,CHAIR POWELL,"So I start by saying, I guess, that the measure that’s in the CPI and the PCE, it captures rents for all tenants, not just new leases."
348,CHAIR POWELL,"And that makes sense, actually, because for that reason—conceptually, that is—that’s sort of the right target for monetary policy."
349,CHAIR POWELL,"And the same thing is true for owners’ equivalent rent, which comes off of—it’s a reweighting of tenant rents."
350,CHAIR POWELL,"The private measures are, of course, good at picking up, at the margin, the new leases, and they tell you a couple things."
351,CHAIR POWELL,"One thing is, I think right now, if you look at the pattern of that series of the new leases, it’s very pro-cyclical, so rents went up much more than the CPI and PCE rents did."
352,CHAIR POWELL,And now they’re coming down faster.
353,CHAIR POWELL,"But what you’re—the implication is that there are still, as people, as non-new leases roll over and expire, right, they’re still in the pipeline, there’s still some significant rate increases coming, okay?"
354,CHAIR POWELL,"But at some point, once you get through that, the new leases are going to tell you—what they’re telling you is, there will come a point at which rent inflation will start to come down."
355,CHAIR POWELL,But that point is well out from where we are now.
356,CHAIR POWELL,"So we’re well aware of that, of course, and we look at it."
357,CHAIR POWELL,"But I would say that in terms of—the right way to think about inflation, really, is to look at the measure that we do look at, but considering that we also know that at some point, you’ll see rents coming down."
358,CHRISTOPHER RUGABER,"Great, and just a quick follow."
359,CHRISTOPHER RUGABER,It looks like stock and bond markets are reacting positively to your announcement so far.
360,CHRISTOPHER RUGABER,Is that something you wanted to see?
361,CHRISTOPHER RUGABER,Is that a problem or what—how that might affect your future policy to see this positive reaction?
362,CHAIR POWELL,We’re not targeting any one or two particular things.
363,CHAIR POWELL,"Our message should be—what I’m trying to do is make sure that our message is clear, which is that we think we have a ways to go, we have some ground to cover with interest rates before we get to, before we get to that level of interest rates that we think is sufficiently restrictive."
364,CHAIR POWELL,And putting that in the statement and identifying that as a goal is an important step.
365,CHAIR POWELL,"And that’s meant to put that question, really, as the important one now, going forward."
366,CHAIR POWELL,"I’ve also said that we think that the level of rates that we estimated in September—the incoming data suggests that that’s actually going to be higher, and that’s been the pattern."
367,CHAIR POWELL,"I mean, I would have little confidence that the forecast—if we made a forecast today, if we were doing an SEP today, the pattern has been that, one after another, they go up, and that’ll end when it ends, but there’s no sense that inflation is coming down."
368,CHAIR POWELL,"If you look at the—I have a table of the last 12 months of 12-month readings, and there’s really no pattern there."
369,CHAIR POWELL,We’re exactly where we were a year ago.
370,CHAIR POWELL,"So I would also say, it’s premature to discuss pausing."
371,CHAIR POWELL,And it’s not something that we’re thinking about.
372,CHAIR POWELL,That’s really not a conversation to be had now.
373,CHAIR POWELL,We have a ways to go.
374,CHAIR POWELL,And the last thing I’ll say is that I would want people to understand our commitment to getting this done and to not making the mistake of not doing enough or the mistake of withdrawing our strong policy and doing that too soon.
375,CHAIR POWELL,"So those—I control those messages, and that’s my job."
376,MICHELLE SMITH,Edward.
377,EDWARD LAWRENCE,Edward Lawrence with Fox Business.
378,EDWARD LAWRENCE,"Thank you, Fed Chairman."
379,EDWARD LAWRENCE,So how big of a headwind is all the fiscal spending to what the Federal Reserve’s trying to do to get inflation back to the 2 percent target?
380,CHAIR POWELL,"In theory, it was a headwind this year, but I do think the broader context is that you have households that have these significant amounts of savings and can keep spending even in—so I think those two things do tend to wage—to sort of counterbalance each other out."
381,CHAIR POWELL,"It appears, consumer spending is still positive—it’s at pretty modest growth levels."
382,CHAIR POWELL,It’s not shrinking.
383,CHAIR POWELL,The banks that deal with retail customers and many retailers will tell you that the consumers are still buying and they’re still—they’re fine.
384,CHAIR POWELL,"So I don’t know how big the fiscal headwinds are, and they haven’t shown up in the way that we thought they would in restraining spending."
385,CHAIR POWELL,So it must have to do with the savings that people have.
386,EDWARD LAWRENCE,"So, what about the spending?"
387,EDWARD LAWRENCE,"There’s tens of billions yet to be spent, I mean, from the Inflation Reduction Act, the American Rescue Plan, CHIPS Act, bipartisan infrastructure bill."
388,EDWARD LAWRENCE,How does that play into your thinking about the future?
389,CHAIR POWELL,Demand is going to have some support from those savings and also from the strong demand that’s still in the labor market.
390,CHAIR POWELL,"We still see pretty significant demand and a tightening labor market in some respects, although I think, overall, I would say it’s not really tightening or loosening."
391,CHAIR POWELL,"So we see those things, and what those things tell us is that our job is going to require some resolve and some patience over time."
392,CHAIR POWELL,We’re going to have to stick with this.
393,CHAIR POWELL,"And that’s just—we take all that as a given, but we know what our objective is, and we know what our tools can do, and that’s how we think about it."
394,MICHELLE SMITH,Thanks.
395,MICHELLE SMITH,We’ll go to Nancy for the last question.
396,NANCY MARSHALL-GENZER,"Hi, Chair Powell."
397,NANCY MARSHALL-GENZER,Nancy Marshall-Genzer from Marketplace.
398,NANCY MARSHALL-GENZER,"I’m wondering, has the window for a soft landing narrowed?"
399,NANCY MARSHALL-GENZER,Do you still think it’s possible?
400,CHAIR POWELL,Has it narrowed?
401,CHAIR POWELL,Yes.
402,CHAIR POWELL,Is it still possible?
403,CHAIR POWELL,Yes.
404,CHAIR POWELL,"We’ve always said it was going to be difficult, but I think to the extent rates have to go higher and stay higher for longer, it becomes harder to see the path—it’s narrowed."
405,CHAIR POWELL,"I would say the path has narrowed over the course of the last year, really."
406,CHAIR POWELL,Hard to say.
407,CHAIR POWELL,Hard to say.
408,CHAIR POWELL,"Again, I would say that the sort of array of data in the labor market is highly unusual and, to many economists, there is a path to—ordinarily there’s a relationship to GDP going down and vacancies declining, translating into unemployment, or there’s Okun’s law."
409,CHAIR POWELL,"So all those things are relationships that are in the data, and they’re very real."
410,CHAIR POWELL,"Data’s a little bit different this time, though, because you have this tremendously high level of vacancies and, we think, on a very steep part of the Beveridge curve."
411,CHAIR POWELL,"All I would say is that the job losses may turn out to be less than would be indicated by those traditional measures, because job openings are so elevated and because the labor market is so strong."
412,CHAIR POWELL,"Again, that’s going to be something we discover empirically."
413,CHAIR POWELL,"I think no one knows whether there’s going to be a recession or not and, if so, how bad that recession would be."
414,CHAIR POWELL,And our job is to restore price stability so that we can have a strong labor market that benefits all over time.
415,CHAIR POWELL,And that’s what we’re going to do.
416,NANCY MARSHALL-GENZER,Just real quickly—why do you feel like the window has narrowed?
417,CHAIR POWELL,Because we haven’t seen inflation coming down.
418,CHAIR POWELL,The implication of inflation not coming down.
419,CHAIR POWELL,"What we would expect by now to have seen is that as the—really, as the supply-side problems have resolved themselves, we would have expected goods inflation to November 2, 2022 come down by now, long since by now."
420,CHAIR POWELL,And it really hasn’t.
421,CHAIR POWELL,"Actually, it has come down, but Chair Powell’s Press Conference FINAL not to the extent that we had hoped."
422,CHAIR POWELL,"At the same time, now you see services inflation, core services inflation moving up, and I just think that the inflation picture has become more and more challenging over the course of this year, without question."
423,CHAIR POWELL,"That means that we have to have policy be more restrictive, and that narrows the path to a soft landing, I would say."
424,CHAIR POWELL,Thanks very much.
