,speaker,sentence
290,CHAIR POWELL,"You know, we, we monitor these things, and we’ll keep an eye on them, but, really, that’s something that’s, that’s handled at that level and not— MICHELLE SMITH."
291,CHAIR POWELL,Victoria.
292,VICTORIA GUIDA,Hi.
293,VICTORIA GUIDA,Victoria Guida with Politico.
294,VICTORIA GUIDA,"I wanted to ask about the SEP, which suggests that you would cut rates as overall and core PCE get to around or under 3 percent."
295,VICTORIA GUIDA,"And so I’m wondering, is the level of inflation what’s sort of important there as you think about getting to 2 percent and when you might start cutting rates, or is the speed at which inflation is falling also important?"
296,CHAIR POWELL,I think you’d take both into account.
297,CHAIR POWELL,I think you’d take everything into account when you start cutting rates.
298,CHAIR POWELL,"It would—it would depend on the whole, on a wide range of things."
299,CHAIR POWELL,"And when, when people are writing down rate cuts next year, you know, it just is a sense that inflation is coming down, and we’re comfortable that it’s coming down, and it’s time to start cutting rates."
300,CHAIR POWELL,"I think—but I mean, there’s a lot of uncertainty between what happens, you know, in the next meeting cycle, let alone the next year, let alone the year after that."
301,CHAIR POWELL,"So it’s, it’s hard to say exactly what happens there, what’s motivating people."
302,VICTORIA GUIDA,"So if it’s sort of—sort of stubbornly in maybe the high 2s, you wouldn’t necessarily cut rates?"
303,CHAIR POWELL,I’m not going—I’m not saying that at all.
304,CHAIR POWELL,I’m not giving you any numerical guidance around that.
305,CHAIR POWELL,"I’m saying we would—we’d be comfortable cutting rates when we’re comfortable cutting rates, and that won’t be this year, I don’t think."
306,CHAIR POWELL,"It would be—you know, many people wrote down rate cuts for next year."
307,CHAIR POWELL,I think the median was several for next year.
308,CHAIR POWELL,"And that’s just going to be a judgment that we have to make then, a full year from now, July 26, 2023 and it’ll be about how confident we are that inflation is, in fact, coming down to our 2 percent Chair Powell’s Press Conference FINAL goal."
309,MICHELLE SMITH,Steve.
310,STEVE MATTHEWS,"A good part of Wall Street has become more confident that the Fed is going to be able to engineer a soft landing, and they’ve reduced their forecast for a recession."
311,STEVE MATTHEWS,And I’m wondering if the staff has changed its view on the likelihood of a recession being likely and if you personally have changed your view in terms of becoming more confident that you can achieve a soft landing.
312,CHAIR POWELL,"So it’s, it has been my view consistently that we do have a shot, and my base case is that we will be able to achieve inflation moving back down to our target without the kind of really significant downturn that results in high levels of job losses that we’ve seen in some past—in some past instances, many past instances of tightening that look like ours."
313,CHAIR POWELL,That’s been my view.
314,CHAIR POWELL,"That’s, that’s still my view."
315,CHAIR POWELL,"And I think, you know, that that’s sort of consistent with, with what I see today."
316,CHAIR POWELL,"So—but it’s a long way from assured, and, and, you know, we have a lot left to go to see that happen."
317,CHAIR POWELL,"So the staff now has a noticeable slowdown in growth starting later this year in the forecast, but given the resilience of the economy recently, they are no longer forecasting a recession."
318,CHAIR POWELL,"I just want to note that it’s—that our staff produces its own forecast, which is independent of the forecasts that we as FOMC participants produce."
319,CHAIR POWELL,Having an independent staff forecast as well as the individual participant forecasts is really a strength of our—of our process.
320,CHAIR POWELL,"There’s just a lot of, I think, constructive diversity of opinion that, that helps us make—informs our deliberations—helps us make, I hope, better decisions."
321,STEVE MATTHEWS,And is the reason for optimism that inflation has come down and you still have a strong labor market?
322,STEVE MATTHEWS,"I mean, does that add to the optimism?"
323,CHAIR POWELL,I wouldn’t use the term “optimism” about this yet.
324,CHAIR POWELL,"I would—I would say, though, that there’s a pathway, and, yes, that’s, that’s a good way to think about it."
325,CHAIR POWELL,"We’ve, we’ve seen so far the beginnings of disinflation without any real costs in the labor market."
326,CHAIR POWELL,"And that’s, that’s a really good thing."
327,CHAIR POWELL,I would just also say the historical record suggests that there’s very likely to be some softening in labor market conditions.
328,CHAIR POWELL,"And consistent with having a soft landing, you would—you would have some softening in labor market conditions, and that’s still likely as we—as we go forward with this process."
329,CHAIR POWELL,But it’s a good thing to date that we haven’t—we haven’t really seen that.
330,CHAIR POWELL,"We’ve seen softening through other—not through unemployment, not through higher unemployment."
331,CHAIR POWELL,"We’ve seen softening through, you know, job openings coming down part of the way back to more normal levels; the quits rate, so people are not quitting as much; we’ve seen participation—people coming in, and so labor supply has, has improved, which has lowered the temperature in the labor market, which was quite overheated, you know, going back a year or so."
332,CHAIR POWELL,"So we’re seeing that kind of cooling, and that’s, that’s very healthy, and, you know, we hope it continues."
333,MICHELLE SMITH,Jeff.
334,JEFF COX,"Thank you, Mr. Chairman."
335,JEFF COX,Jeff Cox from CNBC.com.
336,JEFF COX,"You and other Fed officials in the past have suggested that you don’t need to keep hiking until inflation hits 2 percent, that—as long as you see continued progress."
337,JEFF COX,"So I’m wondering, how close do you need to get with the inflation numbers coming down?"
338,JEFF COX,"How many months of data do you need to July 26, 2023 see that will—that will give you sufficient confidence, and how, how far does this fight need to Chair Powell’s Press Conference FINAL go before you’re willing to kind of declare victory on it?"
339,CHAIR POWELL,So the idea that we would keep hiking until inflation gets to 2 percent—it would be a prescription [for a policy] of going way past the target.
340,CHAIR POWELL,"That’s, that’s clearly not the appropriate way to think about it."
341,CHAIR POWELL,"So, and in fact, if you look at our forecast, we, we—the median participant—and, again, these are forecasting out years, so take them with a grain of salt."
342,CHAIR POWELL,"But people are cutting rates next year because, because, you know, the federal funds rate is at a restrictive level now."
343,CHAIR POWELL,"So if we see inflation coming down credibly, sustainably, then we don’t need to be at a restrictive level anymore."
344,CHAIR POWELL,"We can, you know, we can move back to a—to a neutral level and then below a neutral level at a certain point."
345,CHAIR POWELL,"I think we would, you know, we would—we, of course, would be very careful about that."
346,CHAIR POWELL,We’d really want to be sure that inflation is coming down in a sustainable level.
347,CHAIR POWELL,And it’s hard to make—I’m not going to try to make a numerical assessment of when and where that would be.
348,CHAIR POWELL,"But that’s the way I would think about it, is you’d start—you’d stop raising long before you got to 2 percent inflation, and you’d start cutting before you got to 2 percent inflation, too, because we don’t see ourselves getting to 2 percent inflation until—you know, all the way back to 2—until 2025 or so."
349,MICHELLE SMITH,Jennifer.
350,JENNIFER SCHONBERGER,"Thank you, Chair Powell."
351,JENNIFER SCHONBERGER,Jennifer Schonberger with Yahoo Finance.
352,JENNIFER SCHONBERGER,"It’s been over four months since a handful of regional banks, including Silicon Valley Bank, failed."
353,JENNIFER SCHONBERGER,"When you look at credit conditions now, given Banc of California’s acquisition of PacWest, does this acquisition suggest the full impact has not been felt, or are you July 26, 2023 comfortable saying that we’ve seen most of the ripple effects that may have occurred at this Chair Powell’s Press Conference FINAL point?"
354,JENNIFER SCHONBERGER,And how does this play into your outlook for policy?
355,CHAIR POWELL,"So I don’t want to comment on any particular merger proposal, but I will say, things have settled down for sure out there."
356,CHAIR POWELL,Deposit flows have stabilized.
357,CHAIR POWELL,Capital and liquidity remain strong.
358,CHAIR POWELL,Aggregate bank lending was stable quarter over quarter and is up significantly year over year.
359,CHAIR POWELL,Banking-sector profits generally are coming in strong this quarter.
360,CHAIR POWELL,"And, overall, the banking system remains strong and resilient."
361,CHAIR POWELL,"Of course, we’re still watching, you know, the situation carefully and monitoring, you know, monitoring conditions in, in the banking sector."
362,CHAIR POWELL,"In terms of the, the actual effect on—if you think of a particular set of banks that were, were affected because of their size and business model and things like that, that were more affected by the turmoil in March than others, it’s very hard, as I mentioned; it’s very hard to sort of tease out the effects on this very large economy of ours from them tightening."
363,CHAIR POWELL,"They may be tightening a little bit more, probably are, than other banks."
364,CHAIR POWELL,The SLOOS has been telling us for more than a year that banking conditions are tightening.
365,CHAIR POWELL,"That process is ongoing, and that will restrain economic growth."
366,CHAIR POWELL,"So I think—I think we have to take a step back from “I can’t separate those anymore.” I think—I think, basically, we’re just looking at the overall picture, which is one of tightening credit conditions."
367,CHAIR POWELL,"And that’s, that’s going to restrain economic activity."
368,CHAIR POWELL,It is restraining economic activity.
369,CHAIR POWELL,So that’s how I would look at it.
370,JENNIFER SCHONBERGER,And how is that informing your outlook for setting policy?
371,CHAIR POWELL,So I think we—that goes—that’s—an expected result of tightening interest rate policy is that—is that bank credit conditions—bank lending conditions would tighten as well.
372,CHAIR POWELL,"And so the question is, is it more effective this time because of what happened in May?"
373,CHAIR POWELL,I just don’t think we know that.
374,CHAIR POWELL,"I think we’re looking at the current data in GDP, and we’re seeing strong spending."
375,CHAIR POWELL,"We’re seeing a strong economy, and it’s made us confident that we can go ahead and raise interest rates now for the third time since the March events."
376,CHAIR POWELL,"And I—it seems like the economy is weathering this well, but, of course, we’re watching it carefully and, and expect to continue to do that."
377,MICHELLE SMITH,Megan.
378,MEGAN CASSELLA,"Hi, Chair Powell."
379,MEGAN CASSELLA,Thanks for taking our questions.
380,MEGAN CASSELLA,Megan Cassella with Barron’s.
381,MEGAN CASSELLA,"I wondered on wages if you were at all concerned about any inflationary impact of wages now outpacing inflation, which is likely contributing to the boost in consumer sentiment and the continued strength of the consumer that we’ve been seeing."
382,CHAIR POWELL,"Well, [growth in nominal] wages in excess of inflation means [that increases in] real wages are positive."
383,CHAIR POWELL,"Again, that’s a great thing."
384,CHAIR POWELL,"Of course, we want that."
385,CHAIR POWELL,We want people to have [gains in] real wages.
386,CHAIR POWELL,"But we want wages to be going up at a level that’s consistent with, with 2 percent inflation over time."
387,CHAIR POWELL,"As I mentioned, [increases in] nominal wages have been coming down gradually, and that’s what we want to see."
388,CHAIR POWELL,We expect to see more of that.
389,CHAIR POWELL,That’s just more of what’s consistent over a longer period of time.
390,CHAIR POWELL,"We don’t really think that, that wages were an important cause of inflation in the first year or so of the outbreak."
391,CHAIR POWELL,But I would say that wages are probably an important issue going forward.
392,CHAIR POWELL,"Labor market conditions broadly are going to be an important part of, of getting inflation back down, and that’s why we think we need some further softening in labor market conditions."
393,MEGAN CASSELLA,"This goes sort of to the balance of risks question, but you mentioned at the start how you’re keeping an eye on consumer activity and whether there might be some sort of a rebound there, and I’m curious what the Fed’s explanation would be to families if further interest rate hikes start to hit the labor market—start to, you know, drive that sentiment back down."
394,MEGAN CASSELLA,"What’s the message there of, of why you continue to keep rates elevated or to raise them?"
395,CHAIR POWELL,"Well, you know, we have a job assigned to us by Congress to get inflation under control."
396,CHAIR POWELL,"And we think the, the single most important thing we can do to benefit those very families, especially families at the lower end of the income spectrum, is to get inflation sustainably under control and restore price stability."
397,CHAIR POWELL,"We think that is the most important thing we can do now, and we’re determined to do that."
398,CHAIR POWELL,"And I would just point out that the people who are the most hurt by inflation right away are people who are on a low fixed income, who, you know, when you’re talking about travel or, you know, transportation costs, heating costs, clothing, food, things like that, those—if you’re just making it through each month on your paycheck and prices go up, you’re in trouble right away."
399,CHAIR POWELL,Even middle-class people have some resources and can absorb inflation.
400,CHAIR POWELL,"People, people on the lower end of the income spectrum have a harder time doing that."
401,CHAIR POWELL,So we need—we need to get this done.
402,CHAIR POWELL,"And, you know, the record is clear that if we—if we take too long or if, if we don’t succeed, that the pain will only be greater."
403,CHAIR POWELL,"So that’s, that’s how I would explain what we’re doing."
404,MICHELLE SMITH,Simon.
405,SIMON RABINOVITCH,"Thank you, Chair Powell."
406,SIMON RABINOVITCH,Simon Rabinovitch with the Economist.
407,SIMON RABINOVITCH,You had said last month that this meeting this week was going to be a live one.
408,SIMON RABINOVITCH,"In July 26, 2023 the event, the market had assigned a, you know, a roughly 99 percent probability to the rate Chair Powell’s Press Conference FINAL move that you announced today."
409,SIMON RABINOVITCH,"The decision was, of course, unanimous, and the statement was basically unchanged from last month."
410,SIMON RABINOVITCH,"So may I ask, you know, to what extent was the meeting actually a live one?"
411,SIMON RABINOVITCH,"Was there ever any doubt over the past two days about what the decision was, was actually going to be?"
412,CHAIR POWELL,"Well, I mean, you could—“Was there doubt?” Look, I would say there’s a range of views on the Committee, and when you see the minutes in three weeks, you’ll see that."
413,CHAIR POWELL,"There’s a range of views about what we should do at this meeting and what we should do at the next meeting, and it’s a—it’s a process that we go through."
414,CHAIR POWELL,"Many times when we go into a meeting, the decision is not, you know, fundamentally in doubt."
415,CHAIR POWELL,"Nonetheless, we have the meeting, and some—some—some meetings are, you know, less uncertain than others, and I’ll just leave it at that."
416,MICHELLE SMITH,Let’s go to Evan.
417,EVAN RYSER,"Evan Ryser, Market News International."
418,EVAN RYSER,"Thank you, Chair Powell."
419,EVAN RYSER,"Financial conditions have been loosening at a fairly steady clip in recent weeks—the dollar, the stock market, et cetera."
420,EVAN RYSER,What does that mean for the Fed and being sure that inflation will come down to target?
421,CHAIR POWELL,"So we monitor, of course, financial conditions, broad financial conditions."
422,CHAIR POWELL,You’re right.
423,CHAIR POWELL,"It’s the dollar and equities, but—and, you know, we’re, of course, very focused on rates and our own policy."
424,CHAIR POWELL,"You know, we will—we’re going to use our policy tools to—working through financial conditions—to get inflation under control The implication is, you know, we will do what it takes to get inflation down, and in principle, that, that could mean that if financial conditions get looser, we have to do more."
425,CHAIR POWELL,"But what tends to happen, July 26, 2023 though, is, financial conditions get in and out of alignment with what we’re doing, and, and, Chair Powell’s Press Conference FINAL ultimately, over time, we get where we need to go."
426,EVAN RYSER,If I could also ask about the SEP from June that showed rate cuts—do you expect the Fed to cut nominal rates next year while also continuing QT?
427,CHAIR POWELL,"So that, that could happen."
428,CHAIR POWELL,"The question is, you know, is that consistent with, with—so if you think about both of them as normalization, imagine it’s a world where things are okay, and it’s time to bring rates down from what are restrictive levels to more normal levels."
429,CHAIR POWELL,"Normalization, in the case of, of the balance sheet, would be to reduce QT or to continue it, depending on where you are in the cycle."
430,CHAIR POWELL,So they are two independent things.
431,CHAIR POWELL,"And, you know, really, the active tool of monetary policy is rates."
432,CHAIR POWELL,But you can imagine circumstances in which it would be appropriate to have them working in what might be seen to be just different ways.
433,CHAIR POWELL,But that wouldn’t be the case.
434,MICHELLE SMITH,Let’s go to Kyle.
435,KYLE CAMPBELL,"Thanks, Chair Powell."
436,KYLE CAMPBELL,Kyle Campbell with American Banker.
437,KYLE CAMPBELL,I have a question about the discount window.
438,KYLE CAMPBELL,"I’m wondering if, since the bank failures of the spring, if you’ve seen signs that banks have taken more steps to be proactive in assuring that they’re ready to use that facility if they need to and if you have any sort of thoughts on whether policies might be appropriate for making sure that banks sort of test regularly to, to show that they are prepared to use it."
439,KYLE CAMPBELL,Thanks.
440,CHAIR POWELL,So that’s a very important thing.
441,CHAIR POWELL,Yes.
442,CHAIR POWELL,And yes to both sides of that.
443,CHAIR POWELL,"You know, yes, banks are now working to see that they are ready to use the discount window, and we are strongly encouraging them to do that—banks broadly."
444,CHAIR POWELL,"We did find, as you know, during the events of March and that, you know, that it’s a little clunkier."
445,CHAIR POWELL,"It can be a little July 26, 2023 clunkier and not as quick as it needs to be sometimes."
446,CHAIR POWELL,"So why not be in a situation where, where Chair Powell’s Press Conference FINAL you’re just much more ready in case you—in case you need to access the discount window?"
447,MICHELLE SMITH,Let’s go to Mark Hamrick.
448,MARK HAMRICK,"Mr. Chairman, Mark Hamrick with Bankrate."
449,MARK HAMRICK,You’ve talked in the past about getting the housing market back into better balance—excuse me—and also that the market might have bottomed.
450,MARK HAMRICK,"Where do you see that situation in balance, or lack thereof, right now, particularly with the restrained, constrained inventory of existing homes that might otherwise be coming onto market at a time when existing homeowners are reluctant to move and, of course, also all of that happening with the 30-year fixed-rate mortgage still around 7 percent on the heels of Fed tightening and with what you’re talking about tightening industry lending standards?"
451,MARK HAMRICK,Are we getting closer to balance or farther away?
452,MARK HAMRICK,What’s your sense?
453,CHAIR POWELL,"I think we’ve got a ways to go to get back to balance, really, for the reasons that you talked about."
454,CHAIR POWELL,"With existing homes, you know, there are many people who have low-rate mortgages, and whereas they might want to sell in a normal situation, they’re not going to because they have such, so much, value in their mortgage, whch means that supply of existing homes is really, really tight, which is keeping prices up."
455,CHAIR POWELL,"On the other hand, there’s, you know, there’s a lot of supply coming on line now, and, and there are people coming in."
456,CHAIR POWELL,"A lot of the buyers are, are, you know, first-time buyers coming in, buying at, you know, with these, you know, with these relatively elevated mortgage rates."
457,CHAIR POWELL,But I think this will take some time to work through.
458,CHAIR POWELL,"Hopefully, more supply comes on line, and, you know, we, we work through it."
459,CHAIR POWELL,"We’re still living through the, you know, the aftermath of the—of the pandemic."
460,MICHELLE SMITH,We’ll go to Nancy for the last question.
461,NANCY MARSHALL-GENZER,"Hi, Chair Powell."
462,NANCY MARSHALL-GENZER,Nancy Marshall-Genzer with Marketplace.
463,NANCY MARSHALL-GENZER,"Russia has pulled out of an agreement allowing shipments of grains, safe passage through the Black Sea, and alternative routes at this point could be closed off."
464,NANCY MARSHALL-GENZER,"Just wondering, how could that contribute to higher food prices and inflation generally, and how closely are you watching that?"
465,CHAIR POWELL,"We are watching it, of course, very closely."
466,CHAIR POWELL,And you’re right.
467,CHAIR POWELL,"The withdrawal from the Black Sea Grain Initiative does raise concerns about global food security, particularly for poorer countries that import a large share of their food."
468,CHAIR POWELL,"Grain prices did go up on this news, but they remain well below their peaks of last spring."
469,CHAIR POWELL,"And the moves that we’ve seen so far, I would say, are not expected to make a significant contribution to U.S. inflation."
470,CHAIR POWELL,"Of course, we will be watching that situation carefully."
471,NANCY MARSHALL-GENZER,So you don’t think it would have a big effect on Fed policy at this point?
472,CHAIR POWELL,Doesn’t.
473,CHAIR POWELL,You wouldn’t say so looking at what we—what we know now.
474,MICHELLE SMITH,Thank you.
475,CHAIR POWELL,Thanks very much.
