,speaker,sentence
287,CATARINA SARAIVA,"Can you talk a little bit more about that discussion—kind of what was talked March 22, 2023 about in light of that, and then why didn’t the Fed, you know, do anything about that at that point Chair Powell’s Press Conference FINAL to ultimately prevent, you know, what happened this month?"
288,CHAIR POWELL,"I mean, to be honest, I don’t—I don’t recall the specifics of that."
289,CHAIR POWELL,It’s been quite an interesting seven weeks.
290,CHAIR POWELL,"But, but I will tell you, though, that we have—there have been presentations about, about interest rate risk."
291,CHAIR POWELL,"I mean, it’s been in all the newspapers."
292,CHAIR POWELL,"It’s not a surprise that there are institutions that have—that have had unhedged long positions in long-duration securities that have lost value as, as longer-term rates have gone up due to our rate increases."
293,CHAIR POWELL,"So that’s, that’s not a surprise."
294,CHAIR POWELL,"I, I think, as you know, as is now in the public record, the supervisory team was apparently engaged, very much engaged with the bank repeatedly, and was escalating but, you know, nonetheless, what happened happened."
295,CHAIR POWELL,And so that’s really the purpose of—one way to think about the review that Vice Chair Barr is conducting is to try to understand how that happened and try to understand how we can do better and what policies we need to change.
296,CHAIR POWELL,"I mean, one thing is the speed of the—I’ll come back to that, the speed of the run, it’s very different from what we’ve seen in the past, and it does kind of suggest that there’s a need for possible, you know, regulatory and supervisory changes just because supervision and regulation need to keep up with what’s, what’s happening in the world."
297,CATARINA SARAIVA,Can you confirm whether or not the Board knew about these escalations by the examiners in San Francisco?
298,CHAIR POWELL,I will have to come back to you on that.
299,CHAIR POWELL,"Yeah, I don’t know."
300,MICHELLE SMITH,Simon.
301,SIMON RABINOVITCH,Hi.
302,SIMON RABINOVITCH,Simon Rabinovitch with the Economist.
303,SIMON RABINOVITCH,Thank you very much.
304,SIMON RABINOVITCH,"Chair Powell, you stated twice today that all depositors’ savings in the banking system are safe."
305,SIMON RABINOVITCH,Are you saying that de facto deposit insurance covers all savings?
306,SIMON RABINOVITCH,"Shouldn’t Congress March 22, 2023 have a say in that?"
307,SIMON RABINOVITCH,"and, just by way of example, if a bank with less than $1 billion in assets Chair Powell’s Press Conference FINAL failed, are you promising to bail out all of its depositors?"
308,SIMON RABINOVITCH,Thanks.
309,CHAIR POWELL,"Well, I’m not saying anything more than I’m saying."
310,CHAIR POWELL,"So—but what I’m saying is you’ve seen that we have the tools to protect depositors when there’s a threat of serious harm to the economy or to—or to the financial system, and we’re prepared to use those tools."
311,CHAIR POWELL,And I think depositors should assume that their—that their deposits are safe.
312,MICHELLE SMITH,Let’s go to Greg Robb.
313,GREG ROBB,"Thank you, Chair Powell."
314,GREG ROBB,Greg Robb from MarketWatch.
315,GREG ROBB,I was wondering if you could give us a little bit more color.
316,GREG ROBB,You gave just a little bit of color.
317,GREG ROBB,You said during the first week of the Silicon Valley weekend—you said the question you guys asked was “How did this happen?” when you saw Silicon Valley Bank.
318,GREG ROBB,So I was wondering if you could go to the Credit Suisse merger.
319,GREG ROBB,"I mean, wasn’t that the big gorilla in the room?"
320,GREG ROBB,Aren’t—didn’t you breathe a sigh of relief when that merger happened?
321,GREG ROBB,Thanks.
322,CHAIR POWELL,Sure.
323,CHAIR POWELL,"So, you know, we—that was really the Swiss government that we of course were, were following it over the course of the weekend, and we were engaged with their authorities in the way that you would expect, all the ways that you would expect."
324,CHAIR POWELL,"It seems to have been a positive outcome in the sense that the transaction was agreed to, and it has been—the markets have accepted it, and it seems to have gone well, and I think there was a concern that it might not go well."
325,CHAIR POWELL,"So coming into the middle of this week, yes, I would say that that is going well so far."
326,MICHELLE SMITH,Nicole.
327,NICOLE GOODKIND,Hi.
328,NICOLE GOODKIND,"Thank you, Chair Powell."
329,NICOLE GOODKIND,Nicole Goodkind with CNN Business.
330,NICOLE GOODKIND,"In the Summary of Economic Projections, the FOMC sees the unemployment rate March 22, 2023 increasing to 4.5 percent this year."
331,NICOLE GOODKIND,I’m wondering how you anticipate preventing this from Chair Powell’s Press Conference FINAL snowballing while using the admittedly blunt tools at your disposal.
332,CHAIR POWELL,So that’s just—that’s an estimate of what will happen as demand slows and as conditions soften in the labor market and it’s just—it’s a highly uncertain estimate.
333,CHAIR POWELL,"And, I mean, I was really—we have to bring inflation down to 2 percent."
334,CHAIR POWELL,"The costs of bringing it down—there are real costs to bringing it down to 2 percent, but the costs of failing are much higher."
335,CHAIR POWELL,"And if you read your history, as I’m sure you have, you can see that if the central bank doesn’t get inflation back in place, get inflation—make sure that inflation expectations remain anchored, you can have a long series of years where inflation is high and volatile, and it’s hard to invest capital, it’s hard for an economy to perform well."
336,CHAIR POWELL,"And we’re looking to avoid that and, you know, to get back to where we need to be—back to where we were for a quarter century, and get there as quickly as we can."
337,NICOLE GOODKIND,"But I guess the question is, historically, it’s hard to—historically, it’s been hard to contain unemployment and I, I—the question is, do you worry about some sort of snowball effect, and how do you factor that into your projections and your thoughts?"
338,CHAIR POWELL,"Well, it depends on whether you—so recessions tend to be nonlinear, and so they’re very hard to model."
339,CHAIR POWELL,"You know, the models all work in a kind of linear way—if you have more of this, you get more of that."
340,CHAIR POWELL,"But when a recession happens, the reactions tend to be nonlinear and that’s what—so we don’t know whether that’ll happen this time."
341,CHAIR POWELL,"We don’t know—if so, we don’t know how significant it will be, and so, you know, we’re very focused on getting inflation down because we know in the longer run that that is the thing that will most benefit the people we serve."
342,CHAIR POWELL,"That’s how we can have a long—you know, we’ve had very strong March 22, 2023 labor markets through these long expansions that we’ve had."
343,CHAIR POWELL,"Four of the five longest, or three of Chair Powell’s Press Conference FINAL the four longest expansions in U.S. history have been really since the high-inflation period."
344,CHAIR POWELL,"And the reason was inflation wasn’t forcing the central bank to come in and stop an incipient or, or, you know, an expansion."
345,CHAIR POWELL,"You can have very, very long expansions without high inflation, and we had several of those, and they’re very good for people."
346,CHAIR POWELL,"You see late in an expansion—you see low unemployment, you see the benefits of wages going to people at the lower end of the wage spectrum."
347,CHAIR POWELL,It’s just a place that we should try to get back to.
348,MICHELLE SMITH,Jean.
349,JEAN YUNG,"Hi, Chair Powell."
350,JEAN YUNG,Jean Young with Market News.
351,JEAN YUNG,"I just wanted to ask, with all the events of the past two weeks, do you still see a possibility of a soft landing for the U.S. economy?"
352,CHAIR POWELL,"You know it’s, it’s too early to say, really, whether these events have had much of an effect."
353,CHAIR POWELL,"It’s hard for me to see how they would have helped the possibility—but I guess I would just say, it’s too early to say whether there really have been changes in that."
354,CHAIR POWELL,"You know, the question will be how long this period is sustained."
355,CHAIR POWELL,"The longer it’s sustained, then the greater will be the likely declines in—or tightening in credit standards, credit availability, so we’ll just have to see."
356,CHAIR POWELL,"I do still think, though, that there’s a—there’s a pathway to that."
357,CHAIR POWELL,"I think that pathway still exists and, you know, we’re certainly trying to find it."
358,MICHELLE SMITH,Nancy.
359,NANCY MARSHALL-GENZER,"Hi, Chair Powell."
360,NANCY MARSHALL-GENZER,Nancy Marshall-Genzer with Marketplace.
361,NANCY MARSHALL-GENZER,Just wondering: How many financial institutions have been issued matters requiring attention or matters requiring immediate attention citations at this point?
362,CHAIR POWELL,How many?
363,CHAIR POWELL,I don’t know.
364,CHAIR POWELL,"But those are serious—those are serious regulatory, in particular immediate attention, and that’s—and I guess there were six of them."
365,CHAIR POWELL,So.
366,NANCY MARSHALL-GENZER,"And, and getting to the seriousness of it, how are you going to ensure that banks comply with these citations, take them seriously—how will you enforce them?"
367,CHAIR POWELL,That is a great question and is right in the heart of what the review will be doing under Vice Chair Barr’s leadership.
368,CHAIR POWELL,"So that’s, I think that’s where—that’s what you think about."
369,CHAIR POWELL,"What can we do to make sure that—but, again, that’s not for me to answer today."
370,NANCY MARSHALL-GENZER,Do you have specific thoughts on that?
371,CHAIR POWELL,"Well I, I—see, if I did, I wouldn’t share them because I, I really, you know, this review is going on, and, you know, I want nothing other than us to find out what happened and why, figure out what we can do to do better, and then implement those changes."
372,CHAIR POWELL,That’s all I want.
373,CHAIR POWELL,"It’s—For me to be giving you my half-formed, or partially informed, thoughts, it, you know, just isn’t appropriate."
374,CHAIR POWELL,"There’s a real serious review going on with, with people from all over the Federal Reserve System who are not connected to this, you know, to this work, not connected to this bank, and under, again, Vice Chair Barr’s leadership, and I’m confident that it will produce a satisfactory result."
375,MICHELLE SMITH,"Okay, we’ll go to Jennifer for the last question."
376,JENNIFER SCHONBERGER,"Thank you, Chair Powell."
377,JENNIFER SCHONBERGER,Jennifer Schonberger with Yahoo Finance.
378,JENNIFER SCHONBERGER,Curious—how do you view financial conditions right now?
379,JENNIFER SCHONBERGER,"If credit becomes expensive enough, choking off growth, as you said you’re watching for, would that situation warrant a rate cut?"
380,JENNIFER SCHONBERGER,What situation would warrant a rate cut?
381,JENNIFER SCHONBERGER,"And have the bank failures March 22, 2023 prompted any discussion around changing the implementation of the balance sheet runoff?"
382,JENNIFER SCHONBERGER,Chair Powell’s Press Conference FINAL Thank you.
383,CHAIR POWELL,So we haven’t really talked about changing the balance sheet implementation—that’s not something we’ve discussed yet.
384,CHAIR POWELL,"As I mentioned, we’re always willing to change that if we conclude that it’s appropriate, but we’re really not seeing any signs there."
385,CHAIR POWELL,"Sorry, then the question before that was, just give me a— JENNIFER SCHONBERGER."
386,CHAIR POWELL,"Curious how you view financial conditions now and, if credit were to tighten enough, if that would prompt a rate cut."
387,CHAIR POWELL,"So financial conditions seem to have tightened—and probably by more than the traditional indexes say, because traditional indexes are focused a lot on [interest] rates and [prices of] equities, and they don’t necessarily capture lending conditions."
388,CHAIR POWELL,"So we think that, though."
389,CHAIR POWELL,"So there are other measures which, if they’re focused on, you know—bank lending conditions and things like that—they show some more tightening."
390,CHAIR POWELL,"The question for us, though, is, how significant will that be and how, you know—what will be the extent of it and what will be the duration of it?"
391,CHAIR POWELL,"And then—and then, you know, once you have—once you know that, there’s a fair amount of research about how that, with broad uncertainty bands—how that works its way into the economy [and] over what period of time."
392,CHAIR POWELL,"And so, you know, we’ll be looking to see the first part of that—like how serious is this, and does it look like it’s going to be sustained, and if it is, you know, it could easily have a significant macroeconomic effect, and we would factor that into our policy decisions."
393,CHAIR POWELL,"I mentioned with rate cuts, rate cuts are not in our base case, and, you know, so that’s all I have to say."
394,CHAIR POWELL,Thank you very much.
