,speaker,sentence
299,CHAIR POWELL,"That’s, that’s a pretty significant decline for half a year."
300,CHAIR POWELL,"So that’s, that’s the forecast."
301,CHAIR POWELL,"You know, we’ll—we do try to be transparent in our reaction function."
302,CHAIR POWELL,"We’re, we’re committed to getting inflation down."
303,CHAIR POWELL,And that’s the number-one thing.
304,CHAIR POWELL,So that’s how I think about it.
305,MICHELLE SMITH,Let’s go to Victoria.
306,VICTORIA GUIDA,Victoria Guida with Politico.
307,VICTORIA GUIDA,Could you talk about the balance sheet and how you’re thinking about it?
308,VICTORIA GUIDA,"What, what are you looking for to judge whether we’re approaching reserve scarcity?"
309,VICTORIA GUIDA,And is Treasury issuance going to affect that?
310,VICTORIA GUIDA,"Also, are you considering lowering the RRP rate in order to take some pressure off banks?"
311,CHAIR POWELL,"So let me say, first of all, on the Treasury part of it—if I can talk about that and then go back to the balance sheet."
312,CHAIR POWELL,"So on that—of course, we’ve been very focused on that for a couple of months, as everyone has."
313,CHAIR POWELL,[The] Treasury has laid out its borrowing plans publicly.
314,CHAIR POWELL,"I think we all saw—I saw the Secretary’s comments yesterday to the June 14, 2023 effect that [the] Treasury has consulted widely with market participants about how to avoid Chair Powell’s Press Conference FINAL market disruption and that they’re going to watch carefully for that."
315,CHAIR POWELL,"So that’s, that’s from the Treasury, which actually sets the, you know, the, the borrowings."
316,CHAIR POWELL,"At the Fed, we’ll be monitoring market conditions carefully as the Treasury refills the, the TGA."
317,CHAIR POWELL,The adjustment process is very likely to involve both a reduction in the RRP facility and also in reserves.
318,CHAIR POWELL,It’s really hard to say at the—at the beginning of this which will be—which will be greater.
319,CHAIR POWELL,"We are starting at a very high level of reserves—and still elevated over RRP take-up, for that matter—so we don’t think reserves are likely to become scarce in the near term or even over the course of the year."
320,CHAIR POWELL,"So that’s, that’s—that’s the—that’s the Treasury part of the answer."
321,CHAIR POWELL,"We will, of course, continue to monitor conditions in money markets, and we’re prepared to make adjustments to make sure that, that monetary policy transmission works."
322,CHAIR POWELL,Was there another part of your question?
323,VICTORIA GUIDA,Yeah—are you considering lowering the RRP rate to help take some pressure off banks?
324,CHAIR POWELL,"So we, we have a number of—I would say the [ON] RRP [facility] doesn’t look like it’s, it’s pulling money out of—out of the banking system."
325,CHAIR POWELL,It’s actually been shrinking here lately.
326,CHAIR POWELL,"So I don’t think—that’s not something, something we’ve thought about a lot over time."
327,CHAIR POWELL,"It doesn’t really look like that’s, that’s something that we would do."
328,CHAIR POWELL,I think it’s—I think it’s a tool that we have.
329,CHAIR POWELL,"If we want to use it, we can."
330,CHAIR POWELL,There are other tools we can—we can use to address money market issues.
331,CHAIR POWELL,But I wouldn’t say that that’s something that’s likely that we would do in the near term.
332,MICHELLE SMITH,Jonnelle.
333,JONNELLE MARTE,Jonnelle Marte with Bloomberg.
334,JONNELLE MARTE,Have you seen sufficient cooling in the housing market to bring inflation down?
335,JONNELLE MARTE,"For example, how does the recent rebound affect your forecasts, and how does it factor into monetary policy?"
336,CHAIR POWELL,"So certainly housing—very interest sensitive, and it’s the first place, really, or one of the first places, that’s either helped by low rates or, or that is held back by, by higher rates."
337,CHAIR POWELL,And we certainly saw that over the course of the last year.
338,CHAIR POWELL,We now see housing putting in a bottom and maybe even moving up a little bit.
339,CHAIR POWELL,"You know, we’re watching that situation carefully."
340,CHAIR POWELL,"I do think we—we will see rents, rents and, and house prices filtering into, into housing services inflation."
341,CHAIR POWELL,"And I, I don’t see them coming up quickly."
342,CHAIR POWELL,"I, I do see them kind of—kind of wandering around at a relatively low level now, and that’s appropriate."
343,JONNELLE MARTE,Do you think you’ll have to target that with further rate increases?
344,CHAIR POWELL,"Well, I think we, we look at everything."
345,CHAIR POWELL,We don’t just look at housing.
346,CHAIR POWELL,"So I think, you know, the way it works is the individual participants sit in their offices all over the country, and they write down their forecast and—including their most likely forecasts—including their rate forecast."
347,CHAIR POWELL,"And then they send it in on Friday afternoon, and we cumulate it, and then we publish it for you."
348,CHAIR POWELL,So that’s how—that’s how they do that.
349,CHAIR POWELL,"Well, I don’t know that housing is, is itself going to be driving the rates picture, but it’s part of it."
350,MICHELLE SMITH,Let’s go to Edward.
351,EDWARD LAWRENCE,"Thank you for taking the question, Mr. Chairman."
352,EDWARD LAWRENCE,Edward Lawrence with Fox Business.
353,EDWARD LAWRENCE,"So I want to go back to comments you made about, in the past, June 14, 2023 about unsustainable fiscal path."
354,EDWARD LAWRENCE,The CBO projects the federal deficit to be $2.8 trillion in Chair Powell’s Press Conference FINAL 10 years.
355,EDWARD LAWRENCE,The CBO also says that federal debt will be $52 trillion by 2033.
356,EDWARD LAWRENCE,At what point do you talk more firmly with lawmakers about fiscal responsibility?
357,EDWARD LAWRENCE,Because—assuming monetary policy cannot handle alone the inflation or keep that inflation in check with the higher-level spending.
358,CHAIR POWELL,I don’t do that.
359,CHAIR POWELL,That’s really not my job.
360,CHAIR POWELL,"We—we hope and expect that other policymakers will respect our independence on, on monetary policy."
361,CHAIR POWELL,"And we don’t see ourselves as, as, you know, the judges of appropriate fiscal policy."
362,CHAIR POWELL,"I will say, and many of my predecessors have said, that we’re on an unsustainable fiscal path and, and that needs to be addressed over time."
363,CHAIR POWELL,"But I think trying to get into, into that with lawmakers would be—would be kind of inappropriate, given our independence and our need to stick to our knitting."
364,EDWARD LAWRENCE,Is there any conversation then about the Federal Reserve financing some of that debt that we’re seeing coming down the pike?
365,CHAIR POWELL,No.
366,CHAIR POWELL,Under no circumstances.
367,MICHELLE SMITH,Courtenay.
368,COURTENAY BROWN,"Thanks for taking our questions, Chair Powell."
369,COURTENAY BROWN,"So looking at the SEP, it looks like GDP for this year was raised significantly—your forecast for GDP this year."
370,COURTENAY BROWN,"The unemployment rate, meanwhile, was pulled downward."
371,COURTENAY BROWN,"And so should we take that as a sign that the Committee is more confident about the prospects of a soft landing—at least more—at least as it relates to what you were expecting in, in March?"
372,CHAIR POWELL,"You know, I—I would just say it this way."
373,CHAIR POWELL,"I continue to think—and this really hasn’t changed—that there is a path to getting inflation back down to 2 percent without having to see the kind of sharp downturn and, and large losses of employment that we’ve June 14, 2023 seen in so many past instances."
374,CHAIR POWELL,"It’s, it’s possible."
375,CHAIR POWELL,"A—in a way, a strong labor market is—that, Chair Powell’s Press Conference FINAL that gradually cools could, could aid that along—it could aid that along."
376,CHAIR POWELL,"But I, I guess I want to come back to the, the main thing, which is, though, simply this."
377,CHAIR POWELL,"We, we see—the Committee—as you can see from the SEP, the Committee is completely unified in the need to get inflation down to 2 percent and will do whatever it takes to get it down to 2 percent over time."
378,CHAIR POWELL,That is our plan.
379,CHAIR POWELL,"And, you know, we, we understand that allowing inflation to get entrenched into the—in the U.S. economy is the thing that we cannot, cannot allow to happen for the benefit of today’s workers and families and businesses but also for the future."
380,CHAIR POWELL,"Getting price stability back and, and restored will benefit generations of people as long as it’s sustained."
381,CHAIR POWELL,And it really is the bedrock of the economy.
382,CHAIR POWELL,"And, and you should understand that that is our top priority."
383,COURTENAY BROWN,Just a quick follow-up on that.
384,COURTENAY BROWN,"I’m just a little confused because you said the Committee will do whatever it takes to get inflation down over time, but when I look at the SEP, inflation is still projected to be elevated next year, but the fed funds rate is lower than where it is now."
385,COURTENAY BROWN,Can you help me understand that?
386,CHAIR POWELL,Sure.
387,CHAIR POWELL,"So, you know, if you look two and three years out with, with the forecast—first of all, I wouldn’t—I wouldn’t put too much weight on forecasts even one year out because they’re, they’re so highly uncertain."
388,CHAIR POWELL,"But what they’re showing is that as inflation comes down in the—in the forecast, if you don’t lower interest rates, then real rates are actually going up, right?"
389,CHAIR POWELL,"So just to maintain a real rate, the nominal rate at that point—two years out, let’s say—should come down just to maintain real rates."
390,CHAIR POWELL,"And if—and actually, you know, since we’re, we’re probably going to—we’re, we’re having real rates that are going to have to be meaningfully positive and significantly."
391,CHAIR POWELL,"So for us to get inflation down, that probably means—that, that certainly means that, that it will be appropriate to cut rates at such time as inflation is June 14, 2023 coming down really significantly."
392,CHAIR POWELL,"And again, we’re talking about a couple of years out."
393,CHAIR POWELL,"I think, Chair Powell’s Press Conference FINAL as, as anyone can see, not a single person on the Committee wrote down a rate cut this year, nor do I think it is at all likely to be appropriate, if you think about it."
394,CHAIR POWELL,Inflation has not really moved down.
395,CHAIR POWELL,It has—it has not so far reacted much to our—to our existing rate hikes.
396,CHAIR POWELL,And so we’re going have to keep at it.
397,MICHELLE SMITH,Julie.
398,JULIE CHABANAS,I’m sorry.
399,JULIE CHABANAS,Thank you.
400,JULIE CHABANAS,"Hi, Chair Powell."
401,JULIE CHABANAS,"Julie Chabanas, AFP News Agency."
402,JULIE CHABANAS,The May job report showed a rebound in May in the Black workers’ unemployment.
403,JULIE CHABANAS,Is it consistent with the Fed’s maximum-employment mandate?
404,JULIE CHABANAS,Are you worried about that—about this rebound?
405,CHAIR POWELL,"So we are, of course, worried about—there are—there are long-standing differences in racial and ethnic groups across, across our labor market."
406,CHAIR POWELL,That’s a factor that we don’t—we can’t really address with our tools.
407,CHAIR POWELL,"But we do consider that when we’re thinking about what constitutes maximum employment—it is, for us, a broad and inclusive goal."
408,CHAIR POWELL,And so we do watch that.
409,CHAIR POWELL,"But remember, all unemployment, including Black unemployment, has been bouncing around right near historic lows—historic modern lows here."
410,CHAIR POWELL,"So we’re still talking about, I mean, what is as strong a labor market as we’ve seen in, you know, a half-century here in the United States."
411,CHAIR POWELL,"So overall unemployment of 3.7 percent is, is higher—three-tenths higher than it was measured to be at the last—a month ago."
412,CHAIR POWELL,"But, still, it’s extraordinarily low."
413,CHAIR POWELL,"And so it’s a very, very tight labor market."
414,MICHELLE SMITH,Megan.
415,MEGAN CASSELLA,Thank you.
416,MEGAN CASSELLA,I want to follow up first a little bit just on the rent question on housing.
417,MEGAN CASSELLA,We heard Governor Waller talk about how—I’ll back up.
418,MEGAN CASSELLA,"We haven’t June 14, 2023 quite seen the slowdown in rents show up in CPI yet."
419,MEGAN CASSELLA,And we did hear Governor Waller talk Chair Powell’s Press Conference FINAL about how an uptick in housing might mean that there’s not going to be as much relief coming or a shorter bit of relief than we thought.
420,MEGAN CASSELLA,Can you talk about how you’re thinking about that and how that played into today’s outcome?
421,CHAIR POWELL,"I wouldn’t say—that’s, you know—as a factual matter, that’s correct."
422,CHAIR POWELL,"We do need to see, you know, rents bottom out here or at least stay quite low in terms of their increases because we want—we want the, you know, we want inflation to come down."
423,CHAIR POWELL,"And rental is, is a very large part of the CPI—about a third—and it’s about half of that for the PCE."
424,CHAIR POWELL,So it’s important.
425,CHAIR POWELL,And so we’re—it’s something that we’re watching very carefully.
426,CHAIR POWELL,It’s part of the overall picture.
427,CHAIR POWELL,"I wouldn’t say it’s the decisive part, but take a step back."
428,CHAIR POWELL,"What you see is—look at—look at core inflation over the past six months, a year."
429,CHAIR POWELL,You’re just not seeing a lot of progress—not the kind of progress we want to see.
430,CHAIR POWELL,"And that, that’s—it’s hard to avoid that."
431,CHAIR POWELL,"And, you know, the Committee—people on the Committee—the median went up significantly, so that the median participant now thinks that core PCE inflation on a 12-month basis will be 3.9 percent this year."
432,CHAIR POWELL,"So, once again, every year for the past three years, it’s gone up over the course of the year, and that’s doing that again."
433,CHAIR POWELL,"So we see that, and we see that inflation forecasts are coming in low again, and we see that—that that tells us that we need to do more."
434,CHAIR POWELL,And so we’re—that’s why you see the SEP with—where it is.
435,MEGAN CASSELLA,"Could you also talk briefly about your outlook for wages and, given the recent slowdown in core services excluding housing, how far you think wages might need to fall in order to get inflation back in line?"
436,CHAIR POWELL,So wages will continue to increase.
437,CHAIR POWELL,"So we, we, you know—what we’re talking about is having wage increases still at a very strong level but at a level that’s June 14, 2023 consistent with 2 percent inflation over time."
438,CHAIR POWELL,"And so I, I think we’ve seen some progress—all, Chair Powell’s Press Conference FINAL all of the major measures of wages have, have moved down from extremely elevated—not extremely elevated—highly elevated levels a year or so ago, and they’re, they’re moving back down but, but quite gradually."
439,CHAIR POWELL,"And, and, you know, we want to see that, that process continue gradually."
440,CHAIR POWELL,"Of course, it’s great to see wage increases, particularly for people at the lower end of the income spectrum."
441,CHAIR POWELL,"But we want that as part of the process of getting inflation back down to 2 percent, which benefits everyone."
442,CHAIR POWELL,"I mean, inflation hurts those same people more than anyone else."
443,CHAIR POWELL,"People on a fixed income are hurt the worst, and the fastest, by high inflation."
444,MICHELLE SMITH,Greg.
445,GREG ROBB,"Thank you so much, Chair Powell."
446,GREG ROBB,Greg Robb from MarketWatch.
447,GREG ROBB,"I just wondered if the Committee has talked at all about the labor market and, and—there, there’s strikes now in Hollywood and now the United Autoworkers are talking about a possible strike."
448,GREG ROBB,"I mean, aren’t workers—they have—we have some—workers have power now and are going to be seeking higher wages."
449,GREG ROBB,Does that come up in your discussions?
450,GREG ROBB,Thanks.
451,CHAIR POWELL,"So the topic of wages in the labor market and dynamics in the labor market could—is about as central a topic to our discussions as, as anything."
452,CHAIR POWELL,"I mean, it’s, it’s very—labor economics, you know, and the labor market are utterly central."
453,CHAIR POWELL,"You know, it’s half of our mandate."
454,CHAIR POWELL,So we spend a lot of time talking about that.
455,CHAIR POWELL,"I think, you know, we—there, there are structural issues that are really not for the Fed."
456,CHAIR POWELL,"And so we don’t spend a lot of time— although we take notice of, of what’s going on, but we’re not, you know—we’re not involved in discussions or debates over, over strikes and things like that."
457,CHAIR POWELL,"But we—you know, we, we look, and we see what’s going on."
458,CHAIR POWELL,"And, you know, we’re making judgments about what it will take to get inflation down to 2 percent in the aggregate."
459,CHAIR POWELL,"And as I said, don’t think that was about—I June 14, 2023 didn’t—most folks would say now it wasn’t really about that—about wages at the beginning."
460,CHAIR POWELL,"Chair Powell’s Press Conference FINAL And it’s becoming more about that as we—as we get into really service-sector inflation, which is the part of the economy where we have seen the least progress."
461,MICHELLE SMITH,Let’s go to Mark for the last question.
462,MARK HAMRICK,"Thank you, Mr. Chairman."
463,MARK HAMRICK,Mark Hamrick with Bankrate.
464,MARK HAMRICK,Wondering what your thoughts are now about systemic risk now that we’re about three months past the failure of Silicon Valley Bank.
465,MARK HAMRICK,"And also, specifically, what are the risks associated with commercial real estate as well as nonbank financials?"
466,MARK HAMRICK,"And could you further elevate those risks with higher still rates, possibly for longer?"
467,CHAIR POWELL,So I’m trying to think where to start.
468,CHAIR POWELL,I’ll start with commercial real estate.
469,CHAIR POWELL,"We—of course, we’re watching that situation very carefully."
470,CHAIR POWELL,There’s a substantial amount of commercial real estate in the banking system.
471,CHAIR POWELL,"A, a large part of it is in smaller banks."
472,CHAIR POWELL,"It’s well distributed—to the extent it’s well distributedthen, then the system could, could take losses."
473,CHAIR POWELL,"We do expect that there will be losses, but they’ll be—they’ll be banks that have concentrations, and those banks will experience larger losses."
474,CHAIR POWELL,So we’re well aware of that.
475,CHAIR POWELL,We’re monitoring it carefully.
476,CHAIR POWELL,"You know, it feels like—it feels like something that will be around for some time, as opposed to, you know, something that will suddenly hit and, and, you know, work its way into systemic risk."
477,CHAIR POWELL,In terms of nonbank financials—financial sector—there’s been a ton of work.
478,CHAIR POWELL,"And, you know, clearly in the—in the pandemic, it really was—it was the nonbank financial sector where, where issues really arose."
479,CHAIR POWELL,"And, you know, there’s a lot of work going on in—with the Administration, in particular, leading that to try to address issues in the Treasury market and, and in all kinds of areas in the nonbank financial market."
480,CHAIR POWELL,"And—but, you know, our jurisdiction at June 14, 2023 the Fed is over banks—actually bank holding companies and some banks."
481,CHAIR POWELL,"So that’s, that’s really Chair Powell’s Press Conference FINAL our main focus."
482,CHAIR POWELL,"You know, in terms of the events of March—as I mentioned earlier, we will be carefully monitoring that situation."
483,CHAIR POWELL,"You know, our, our job generally involves worrying about a lot of things that may go wrong, and that would include the banks."
484,CHAIR POWELL,It might be hard for me to identify something that we don’t worry about rather than that we do worry about.
485,CHAIR POWELL,So we’re watching those things very carefully.
486,CHAIR POWELL,"And as we see things unfold—as we see what’s happening with credit conditions and, and also all the individual banks that are out there, you know, we’ll be able to take, to the extent it’s appropriate, we can take, if they’re macroeconomic implications, we can take that into account in our rate setting."
487,CHAIR POWELL,And so I guess that’s what I would say.
488,MARK HAMRICK,Can I just follow up on the last part of that?
489,MARK HAMRICK,Do you—do you risk further exacerbating those issues if you get up to another 50 basis points?
490,CHAIR POWELL,"So that’s—and, and I was—I guess I meant to address that by saying as we—as we watch, we’ll see what’s happening."
491,CHAIR POWELL,"And if we—if we’re seeing the kind of tightening of conditions that, that you could be referring to, then we can factor that—because really, we’re—we use our—our rate tool is, is, you know, is—it really has macroeconomic purposes."
492,CHAIR POWELL,"So we’ll, we’ll take that into account."
493,CHAIR POWELL,"Of course, we have responsibility for financial stability as well."
494,CHAIR POWELL,And that also is a factor that we’re always going to be considering.
495,CHAIR POWELL,Thank you very much.
