,speaker,sentence
286,EDWARD LAWRENCE,"Thank you, thanks Chair."
287,EDWARD LAWRENCE,Edward Lawrence with FOX Business.
288,EDWARD LAWRENCE,"So for the last three months, the year over year PCE inflation was at 3.4 percent, core well over 3 percent."
289,EDWARD LAWRENCE,"You've said in the past, 2 percent remains the Federal Reserve target, but with no rate increase today, how long would you be okay then with a 3 percent or 3 percent plus overall inflation?"
290,CHAIR POWELL,"The progress is probably going to come in lumps and be bumpy, but we're making progress."
291,CHAIR POWELL,I think the core PCE came down by almost 60 basis points in the third quarter.
292,CHAIR POWELL,"So, the best thing I could point you to would be the September SEP where the expectation was that inflation by the end of next year, on a 12-month trailing basis, would be well into the twos."
293,CHAIR POWELL,"And the year after that, further into the twos."
294,CHAIR POWELL,"So that's, if you look historically, that's sort of consistent with the way inflation comes down."
295,CHAIR POWELL,"It does take some time and as you get, as you get further and further from those highs, it may actually take longer time."
296,CHAIR POWELL,"But the good news is, we're making progress and monetary policy is restrictive and we feel like we're on a path to make more progress and it's essential that we do."
297,EDWARD LAWRENCE,"But you've said in the past that doing too little on interest rates could take years to fix, but the cost of doing too much could be easily fixed."
298,EDWARD LAWRENCE,How robust was the debate about this pause on the doing too little side?
299,CHAIR POWELL,That's always the question we're asking ourselves.
300,CHAIR POWELL,"And we know that if we fail to restore price stability, the risk is that expectations of higher inflation get entrenched in the economy and we know that that's really bad for people."
301,CHAIR POWELL,"Inflation will be both higher and more volatile, that's a prescription for misery, and so we're really committed to not letting that happen."
302,CHAIR POWELL,"For the first year or so of our tightening cycle, the risk was all on the side of not doing enough."
303,CHAIR POWELL,"We're, we've come far enough that the risks have gotten more two-sided."
304,CHAIR POWELL,You can't identify that with a lot of precision but it does feel like the risks are more two-sided now.
305,CHAIR POWELL,"And, but we're committed to getting inflation back down to our target over time and we will."
306,MICHELLE SMITH,Simon.
307,SIMON RABINOVICH,"Hi, Simon Rabinovitch with The Economist."
308,SIMON RABINOVICH,Quick follow-up to the question about banking stresses.
309,SIMON RABINOVICH,"You talked about how the banking system is resilient, of course part of resilience the past year stems from the bank term funding program that you launched in March."
310,SIMON RABINOVICH,"Given that bond prices have not recovered, that unrealized losses are probably mounting, how likely is it that you might have to extend that program in March next year?"
311,CHAIR POWELL,"Good question, we haven't really, we haven't really been thinking about that yet."
312,CHAIR POWELL,"We, it's November 1, and that's a decision we'll be making in the first quarter of next year."
313,SIMON RABINOVICH,"Okay, sorry, quick second question about inflation expectations, the U Michigan Sentiment Survey showed a big jump in one year ahead inflation expectations last month from 3.2 to 4.2."
314,SIMON RABINOVICH,"Last year you said that particular survey was a really decisive factor in one of your rate hike decisions, if it stays elevated next time around, how big of an input will that be into your December thinking?"
315,CHAIR POWELL,"Yeah, we look at a range of things, I think the UM thing got blown out of proportion a little bit, it was actually a preliminary estimate that got revised away, and I said it was preliminary in it, but that didn't get picked up."
316,CHAIR POWELL,"So, we look at many, many things, so really, look across the broad array of surveys and also market based estimates, and we do that really carefully at every meeting and between meetings, and there's, it's just clear that inflation expectations are in a good place, the public does believe that inflation will get back down to 2 percent over time, and it will, they're right."
317,CHAIR POWELL,"So, and there's no real crack in that armor, you can always find one reading that is a little bit out of whack but honestly, the bulk of them are just very clear that the public believes that inflation will come down and that's of course, we believe that's critical in winning the battle."
318,MICHELLE SMITH,Megan.
319,MEGAN CASSELLA,"Hi Chair Powell, Megan Cassella with Barron's."
320,MEGAN CASSELLA,Thanks for taking our questions.
321,MEGAN CASSELLA,I wanted to see if you could talk about the neutral rate.
322,MEGAN CASSELLA,You mentioned today that you're still debating whether rates are sufficiently restrictive and you've recently said that evidence is suggesting policy is not too tight right now.
323,MEGAN CASSELLA,So I was curious if you could elaborate on that at all and whether that means the neutral rate in your view has risen.
324,CHAIR POWELL,"Yeah, so first thing to say is that it's very important, it's a very important variable in the way we think about monetary policy, but you can't identify it with any precision in real-time."
325,CHAIR POWELL,And we know that.
326,CHAIR POWELL,"So, you have to just take that, you have to take your estimate of it with a grain of salt."
327,CHAIR POWELL,"What we know now is within a range of estimates of the neutral rate policy, is restrictive, and it's therefore putting downward pressure on economic activity, hiring, and inflation."
328,CHAIR POWELL,"So we do talk about this, there's not any debate or attempt to sort of agree as a group on what, whether r star has moved or not, some people think it has, some people haven't said, that don't think it has."
329,CHAIR POWELL,"Ultimately it's unknowable, and so really again, what we're focused on is looking at the data and giving ourselves a little more time now to look carefully at the data by being careful in our moves, does it feel like monetary policy is restrictive enough to bring inflation down to 2 percent over time?"
330,CHAIR POWELL,That's the question we're asking ourselves.
331,CHAIR POWELL,"I think years from now economists will be revising their estimates of r star as it existed on November 1, 2023."
332,CHAIR POWELL,"You can't, we can't really wait for that in making policy."
333,CHAIR POWELL,"We have to look, we have to have those models and look at them and think about them and ultimately we've got to look at the effects that policy is having, accounting for the lags, which makes is difficult."
334,MEGAN CASSELLA,If I could follow-up on a wages point.
335,MEGAN CASSELLA,"Earlier you talked about the inflation outlook, but I'm curious if you have any concerns whether wage inflation at its current level could be, could risk pushing up overall inflation or re-accelerate inflation?"
336,CHAIR POWELL,"So if you look at the broad range of wages, they have, wage increases have really come down significantly over the course of the last 18 months to a level where they're substantially closer to that level that would be consistent with 2 percent inflation over time, making standard assumptions about productivity over time."
337,CHAIR POWELL,So it's much closer than it was.
338,CHAIR POWELL,"And that's true of the ECI, which is the one that we got this week, it's true of average hourly earnings and compensation per hour too."
339,CHAIR POWELL,"So, and all of them are kind of saying that, which is great."
340,CHAIR POWELL,"And you have to look at a group of them because any one of them can be idiosyncratic from, in any given reading."
341,CHAIR POWELL,So that's what you see.
342,CHAIR POWELL,"And so what you saw with the ECI reading was if you look back a couple, it comes out four times a year, if you look back a couple of quarters, you'll see it was much higher and it came down substantially in June, and then September reading was more or less at the same level as the June reading, so in a way, it's just validating that decline, and it was very close to our expectations internally too."
343,CHAIR POWELL,"So, I think we feel good about that."
344,CHAIR POWELL,"Also I would say it isn't, in my thinking, it's not the case that wages have been the principle driver of inflation so far, although I think it's all, I do think it's fair to say that as we go forward, as monetary policy becomes more important relative to the supply side issues I’ve talked about in the unwinding of the pandemic effects, it may be that the labor market becomes more important over time too."
345,MICHELLE SMITH,Nancy.
346,NANCY MARSHALL-GENZER,"Hi, Nancy Marshall-Genzer with Marketplace."
347,NANCY MARSHALL-GENZER,"Chair Powell, are you now as concerned about overshooting and raising interest rates too much as you are about getting inflation down to the 2 percent target?"
348,CHAIR POWELL,"So as I mentioned, I think for much of the last year and a half, the concern was not doing too-- not doing enough, it was not getting rates high enough in time to avoid having inflation expectations, higher inflation expectations become entrenched, so that was the concern."
349,CHAIR POWELL,"I think we've reached now more than 18 months into this, you can see by the fact that we have slowed down, although we're still trying to gain confidence in what the appropriate stance is."
350,CHAIR POWELL,"But you can see that, we think, and I think, that the risks are getting more balanced."
351,CHAIR POWELL,"I'll just say that, they're getting more balanced."
352,CHAIR POWELL,"The risk of doing too much versus the risk of doing too little are getting closer to balance, because policy is I think clearly restrictive at 5-1/4 to 5-1/2 percent, that range, if you take off a mainstream estimate of the expected inflation, take one year inflation, you're going to see that you're going to see a real policy rate that is well above mainstream estimates of a neutral policy rate."
353,CHAIR POWELL,"Now that's arithmetic, it doesn't really, the proof is really in how the economy reacts, but I would say that we're in a place where those risks are getting closer to being in balance."
354,NANCY MARSHALL-GENZER,"Okay, and you said the proof is how the economy reacts."
355,NANCY MARSHALL-GENZER,What are you looking at to be sure you're not overshooting?
356,CHAIR POWELL,"Well, I think what we're looking at is are we still, is inflation still broadly cooling?"
357,CHAIR POWELL,"Do we, is it sort of validating the path we saw over the summer, where inflation was clearly cooling and coming down."
358,CHAIR POWELL,"Now we've seen periods like that before, and they've just, there hasn’t been follow through, the data have bounced back."
359,CHAIR POWELL,"So, what are we seeing?"
360,CHAIR POWELL,"Are we seeing, is inflation still coming down?"
361,CHAIR POWELL,So that's the first thing.
362,CHAIR POWELL,"The second thing is in the labor market, what we've seen is a very positive rebalancing of supply and demand, partly through just much more supply coming online and with labor demand still clearly remaining very strong, when you have the kind of job growth we've had over the last quarter, it's still very strong demand."
363,CHAIR POWELL,"So and you see wage increases coming down as we discussed, but coming down in a kind of gradual way."
364,CHAIR POWELL,"I think that's what we, that's what we want to see, that whole set of processes continue."
365,MICHELLE SMITH,Bryan.
366,BRYAN MENA,"Bryan Mena, CNN."
367,BRYAN MENA,Do you think that there has been any structural change in either consumption or in the job market that's pushing at consumption?
368,BRYAN MENA,"You obviously saw the third quarter GDP figures, which were strong and some economists have expect everyone’s spending to have fizzled out by now, so I'm kind of wondering if there's been any structural change in consumption."
369,CHAIR POWELL,"I wouldn't say there's been a structural change in consumption, I would say it's certainly been strong, and so a couple of things, we may have underestimated the balance sheet strength of households and small businesses, and that may be part of it."
370,CHAIR POWELL,"There may be, we've been like everyone else, trying to estimate the number of the amount of savings that households have from the pandemic when they couldn't spend on services really at all, or in-person services."
371,CHAIR POWELL,"And there can still be more of that than we think, although at a certain point we have to, we're going to be getting back to pre-pandemic levels of savings."
372,CHAIR POWELL,We may not be there yet.
373,CHAIR POWELL,"So things are, for clearly people are still spending."
374,CHAIR POWELL,"The dynamic has been really strong job creation with now wages that are higher than inflation, in the aggregate anyway, and that raises real disposable income, and that raises spending, which continues to drive more hiring, and so you've had a really, that whole dynamic has been, and also at the same time, the pandemic effects are wearing off so that goods availability, automobile availability is better, or was better, I think it still is, and from a business standpoint, there are more people to hire."
375,CHAIR POWELL,And it is more labor supply.
376,CHAIR POWELL,"So the whole thing has led to more growth, more spending, and that kind of thing."
377,CHAIR POWELL,"And It's been good, and the thing is, we've been achieving progress on inflation in the middle of this."
378,CHAIR POWELL,"So, it's been a dynamic, the question is how long can that continue?"
379,CHAIR POWELL,"And I just think this, the existence of this second set of factors at this time, which is the unwinding of the pandemic effects, that's what makes this cycle unique I think, and we're still learning, that took longer for that process to begin than we thought, and we're still learning about how it plays out."
380,CHAIR POWELL,That's all we can do.
381,MICHELLE SMITH,Let’s go to Daniel for the last question.
382,DANIEL AVIS,"Thank you, Chair Powell."
383,DANIEL AVIS,I'm Daniel Avis from Agence France-Presse.
384,DANIEL AVIS,Just a quick question following up on an earlier one with regards to the Israel-Hamas conflict.
385,DANIEL AVIS,"The Fed's Financial Stability Report said the Israel-Hamas conflict and the conflict in Ukraine pose important risks to global economic activity, including the possibility of sustained disruptions to regional trade and food, energy and other commodities."
386,DANIEL AVIS,You've had organizations at the World Bank warning of a possibly surge in oil prices if the war spreads to other countries in the region.
387,DANIEL AVIS,"I'm just wondering how the Fed is monitoring these developments in the Middle East, you mentioned they are, and just what the potential economic impact could be if the conflict does spread to other countries in the region."
388,DANIEL AVIS,Thank you.
389,CHAIR POWELL,"I wouldn't want to speculate too much, but I'll just say so, really the question there is does the war spread more widely and does it start to do things like affect oil prices in particular, since this is the Middle East we're talking about."
390,CHAIR POWELL,The price of oil has really not reacted very much so far to this.
391,CHAIR POWELL,"As the Fed, as the Federal Open Market Committee, our job is really to talk about, to understand the economy and economic effects and it isn't clear at this point that the conflict in the Middle East is going to, is on track to have significant economic effects."
392,CHAIR POWELL,"That doesn't mean it isn't incredibly important, and something for people to take really important notice of, but it may or may not turn out to be something that matters for the Federal Open Market Committee as an economic body."
393,CHAIR POWELL,"But, so what the Financial Stability Report does is it calls out risks and that's what it's doing is calling out a risk of that."
394,CHAIR POWELL,"And the war in Ukraine, the same."
395,CHAIR POWELL,The war in Ukraine did have immediately very significant macroeconomic implications because of the connection to commodities.
396,CHAIR POWELL,"So, thank you."
397,CHAIR POWELL,Thanks very much.
