,speaker,sentence
287,CRAIG TORRES,All are which—good for the Fed’s longer-run target of low inflation.
288,CRAIG TORRES,"And if we lose that in a recession, aren’t we opting for the awful hysteresis that we had in 2010?"
289,CRAIG TORRES,So are you taking this into account as you pursue policy?
290,CRAIG TORRES,Thank you.
291,CHAIR POWELL,"To begin: A soft landing is a primary objective, and I did not say otherwise."
292,CHAIR POWELL,"I mean, that’s, that’s what we’ve been trying to achieve for all this time."
293,CHAIR POWELL,"The, the real point, though, is—the, the worst thing we can do is to fail to restore price stability, because the record is clear on that: If you, you don’t restore price stability, inflation comes back, and you go through—you can have a long period where the economy’s just very uncertain, and it will affect growth; it will affect all kinds of things."
294,CHAIR POWELL,It can be a miserable period to have inflation constantly coming back and the Fed coming in and having to tighten again and again.
295,CHAIR POWELL,"So the best thing we can do for everyone, we believe, is to restore price stability."
296,CHAIR POWELL,"I think now, today, we actually—you know, we, we have the ability to be careful at this point and move carefully, and that’s what we’re planning to do."
297,CHAIR POWELL,"So we fully appreciate that—you know, the benefits of being able to continue what we see already, which is rebalancing in the labor market and inflation coming down without seeing, you know, an important, large increase in unemployment, which has been typical of other tightening cycles."
298,CHAIR POWELL,So— MICHELLE SMITH.
299,CHAIR POWELL,Let’s go to Chris.
300,CHRISTOPHER RUGABER,Hi.
301,CHRISTOPHER RUGABER,Thank you.
302,CHRISTOPHER RUGABER,Chris Rugaber at Associated Press.
303,CHRISTOPHER RUGABER,"When you look at the disinflation that has taken place so far, do you see it mostly as a result of what some economists are calling “the low-hanging fruit”—such as the unwinding of supply chain snarls and other pandemic disruptions—or is it more a broad disinflationary trend that involves most goods and services across the economy?"
304,CHRISTOPHER RUGABER,Thank you.
305,CHAIR POWELL,"So if I—if I understood your question, it’s—I would say it this way: I think we knew from the time—from before when we lifted off, but certainly by the time we lift—we knew that bringing inflation back down was going to take, as I call it, the unwinding of these distortions to both supply and demand that happened because of the pandemic and the response."
306,CHAIR POWELL,So that unwinding was going to be important.
307,CHAIR POWELL,"In addition, monetary policy was going to help."
308,CHAIR POWELL,"It was going to help supply side heal by, by cooling demand off and, just in general, September 20, 2023 better aligning supply with demand."
309,CHAIR POWELL,So those two forces were always going to be important.
310,CHAIR POWELL,I Chair Powell’s Press Conference FINAL think it’s very hard to pull them apart.
311,CHAIR POWELL,They work together.
312,CHAIR POWELL,"I, I do think both of them are at work now, and I think they’re at work in a way that shows you the progress that we—that we are seeing."
313,MICHELLE SMITH,Let’s go to Mike.
314,MICHAEL MCKEE,Michael McKee from Bloomberg Television and Radio.
315,MICHAEL MCKEE,"In June, you forecast a 5.6 percent year-end median fed funds rate, and since then, you’ve more than doubled your growth forecast."
316,MICHAEL MCKEE,You lowered your unemployment forecast significantly.
317,MICHAEL MCKEE,"So, what would justify that last move, because the median forecast is for lower inflation?"
318,MICHAEL MCKEE,"And given all the known unknowns that you face, how much confidence do you have, can investors have, or the American people have in your forecasts?"
319,CHAIR POWELL,"Well, forecasts are highly uncertain."
320,CHAIR POWELL,Forecasting is very difficult.
321,CHAIR POWELL,Forecasters are a humble lot with much to be humble about.
322,CHAIR POWELL,"But to get to, to your question, though—what’s happened is, growth has come in stronger, right?"
323,CHAIR POWELL,Stronger than expected—and that’s required higher rates.
324,CHAIR POWELL,"Unemployment, you know—you also see that the, the ultimate unemployment rate is not as high, but that—that’s really because of what we’ve been seeing in the labor market."
325,CHAIR POWELL,We’ve seen more and more progress in the labor market without seeing significantly higher unemployment.
326,CHAIR POWELL,"So we’re, we’re continuing that trend."
327,CHAIR POWELL,"In terms of inflation, you, you are seeing—the last three readings are, are very good readings."
328,CHAIR POWELL,"It’s only three readings, you know."
329,CHAIR POWELL,We—we’re well aware that we need to see more than three readings.
330,CHAIR POWELL,"But if you look at June, July, and August, you’re looking at, you know, really significant declines in core inflation, largely in the goods sector—also to some extent in housing services and just a little in nonhousing services."
331,CHAIR POWELL,Those are the three buckets.
332,CHAIR POWELL,"Headline inflation, of course, has come way September 20, 2023 down, largely due to lower energy prices, some of which is now reversing."
333,CHAIR POWELL,"So I think—people Chair Powell’s Press Conference FINAL should know that, that economic forecasting is very difficult, and these are highly uncertain forecasts."
334,CHAIR POWELL,But these are—these are our forecasts.
335,CHAIR POWELL,"You know, they’re, they’re—we have very high-quality people working on these forecasts, and I think they stand up well against other forecasters."
336,CHAIR POWELL,"But just the nature of the business is, the economy is very difficult to forecast."
337,MICHAEL MCKEE,"Given the—given the forecast that you have, what justified not moving today, and what could justify moving in the future if you think inflation is coming down?"
338,MICHAEL MCKEE,"In other words, why did you leave that extra dot in?"
339,CHAIR POWELL,"Well, I, I think we have come very far very fast in, in the, the rate increases that we’ve made."
340,CHAIR POWELL,"And I think it was important at the beginning that we move quickly, and we did."
341,CHAIR POWELL,"And, and I think as we get closer to the rate that we think—the stance of monetary policy that we think is appropriate to bring inflation down to 2 percent over time, you know, the risks become more two sided, and the risk of overtightening and the risk of, of undertightening becomes more equal."
342,CHAIR POWELL,"And I think the, the natural, commonsense thing to do is, as you approach that, you move a little more slowly as you get closer to it."
343,CHAIR POWELL,"And that, that’s what we’re doing."
344,CHAIR POWELL,"So we’re, we’re taking advantage of the fact that we have moved quickly to move a little more carefully now as we—as we sort of find our way to, to the right level of restriction that we need to get inflation back down to 2 percent."
345,MICHELLE SMITH,Jennifer.
346,JENNIFER SCHONBERGER,"Thank you, Chair Powell."
347,JENNIFER SCHONBERGER,Jennifer Schonberger with Yahoo Finance.
348,JENNIFER SCHONBERGER,"With your focus on year-over-year PCE, isn’t it true that base effects are huge and that by the time you meet in November, that it’s more likely that you’ll have a low PCE number that would make you feel more comfortable?"
349,JENNIFER SCHONBERGER,"And, secondly, how would the lack of key September 20, 2023 indicators—like CPI, the jobs report—impact your approach in upcoming meetings if we were to Chair Powell’s Press Conference FINAL have a government shutdown?"
350,JENNIFER SCHONBERGER,Thank you.
351,CHAIR POWELL,"Sorry—yeah, I missed the first question."
352,CHAIR POWELL,What was—missed what factors?
353,JENNIFER SCHONBERGER,The base factors.
354,CHAIR POWELL,Base factors.
355,CHAIR POWELL,Ah.
356,CHAIR POWELL,Okay.
357,CHAIR POWELL,"So on that, we’re, you know, we’re looking at just monthly, right?"
358,CHAIR POWELL,You can look at just monthly readings and see what the increase was from the prior month.
359,CHAIR POWELL,"So you’re right—when you go back 3, 6, and 12 months, you get base factors."
360,CHAIR POWELL,But we can—we can adjust for that.
361,CHAIR POWELL,"In terms of not getting data—you know, again, we don’t—we don’t comment on government shutdowns."
362,CHAIR POWELL,"It—it’s possible—if, if there is a government shutdown and it lasts through the, the next meeting, then it’s possible we wouldn’t—we wouldn’t be getting some of the data that we would ordinarily get, and we—you know, we would just have to deal with that."
363,CHAIR POWELL,And I don’t know.
364,CHAIR POWELL,It’s hard for me to say in advance how that would affect that meeting.
365,CHAIR POWELL,It would depend on all kinds of factors that I don’t know about now.
366,CHAIR POWELL,"But it’s certainly a reality that, that that’s a possibility."
367,JENNIFER SCHONBERGER,"Would you feel more comfortable on the base effects that—as those kind of fall out of the equation for the next couple of readings by November, would you feel more comfortable at that point?"
368,CHAIR POWELL,"You know, yes."
369,CHAIR POWELL,"I mean, if you’re looking—if—we, we can tell how much inflation has gone up in a given month, right?"
370,CHAIR POWELL,"And, you know, that’s what we’re looking at."
371,CHAIR POWELL,"And month by month, what’s the reading?"
372,CHAIR POWELL,"And, you know, I think—I think what we’re really looking at is, there’s a tendency to look at, you know, shorter and shorter maturities, but they’re incredibly volatile, and they can be misleading."
373,CHAIR POWELL,That’s why we look at 12-month [rates].
374,CHAIR POWELL,"September 20, 2023 But I think, in this situation—where it looks like we’ve had a bit of a turn in inflation starting in Chair Powell’s Press Conference FINAL June—we’re also looking at six months, and even three months, but really six months’ inflation."
375,CHAIR POWELL,So you’re looking at it over that period and over longer periods.
376,CHAIR POWELL,That—that’s the right way to go.
377,CHAIR POWELL,"And we don’t—we don’t need to be in a hurry to—in, in getting to a conclusion about what to do."
378,CHAIR POWELL,We can let the data evolve.
379,CHAIR POWELL,So— MICHELLE SMITH.
380,CHAIR POWELL,Edward.
381,EDWARD LAWRENCE,"Thanks for the question, Chair Powell."
382,EDWARD LAWRENCE,Edward Lawrence with Fox Business.
383,EDWARD LAWRENCE,So I want to focus back in on oil prices.
384,EDWARD LAWRENCE,"We’re seeing oil prices, as you mentioned, move up, and that’s pushing the price of gas."
385,EDWARD LAWRENCE,"So how does that factor into your decision to raise rates or not—because in the last two inflation reports, PCE and CPI, we’ve seen, the overall inflation has actually risen?"
386,CHAIR POWELL,Right.
387,CHAIR POWELL,"So, you know, energy prices are very important for the consumer."
388,CHAIR POWELL,"This, this can affect consumer spending."
389,CHAIR POWELL,It certainly can affect consumer sentiment.
390,CHAIR POWELL,"I mean, gas prices are one of the big things that, that affects consumer sentiment."
391,CHAIR POWELL,"It, it really comes down to how persistent—how sustained these energy prices are."
392,CHAIR POWELL,"The reason why we look at core inflation, which excludes food and energy, is that energy goes up and down like that."
393,CHAIR POWELL,"And it doesn’t—energy, energy prices mostly, mostly don’t contain much of a signal about how tight the economy is, and hence don’t tell you much about where inflation’s really going."
394,CHAIR POWELL,"However, we’re well aware, though, that, that, you know, if energy prices increase and stay high, that’ll have an effect on spending."
395,CHAIR POWELL,"And, and it may have an effect on, on consumer expectations of inflation—things like that."
396,CHAIR POWELL,That’s just things we have to monitor.
397,EDWARD LAWRENCE,On the consumer—they’re putting more and more of this on their credit card.
398,EDWARD LAWRENCE,"The consumer is seeing, you know, record credit spending."
399,EDWARD LAWRENCE,"How long do you September 20, 2023 think the consumer can manage that debt at higher interest rates now?"
400,EDWARD LAWRENCE,"And are you concerned Chair Powell’s Press Conference FINAL about a, a debt bubble related to that?"
401,CHAIR POWELL,"So, to, to finish my prior thought, I was saying that’s why we tend to look through energy moves that we—that we can see as, as short-term volatility."
402,CHAIR POWELL,"You know, turning to consumer credit, you know—of course, we watch that carefully."
403,CHAIR POWELL,"Consumer distress—measures of distress among consumers were at historic lows quite recently, you know, after—during and after the, the pandemic."
404,CHAIR POWELL,They’re now moving back up to normal.
405,CHAIR POWELL,"We’re, we’re watching that carefully."
406,CHAIR POWELL,"But, at this point, these, these readings are not at troublingly high levels."
407,CHAIR POWELL,"They’re, they’re just kind of moving back up to what was the typical [level] in the pre-pandemic era."
408,MICHELLE SMITH,Jean.
409,JEAN YUNG,Hi.
410,JEAN YUNG,Jean Yung with MNI Market News.
411,JEAN YUNG,Yields along the Treasury curve have risen to their highest in years.
412,JEAN YUNG,"What is the Fed’s view about what’s been driving that increase in recent weeks, and how much of it can be attributed to macro explanations—and how much to technical factors?"
413,CHAIR POWELL,So you’re right.
414,CHAIR POWELL,"You know, rates have moved up significantly."
415,CHAIR POWELL,"I think it’s always hard to say precisely, but it’s—most, most people do a common decomposition of the increase, and they’ll, they’ll—the view will be, it’s not—it’s not mostly about inflation expectations."
416,CHAIR POWELL,"It’s mostly about other things, you know—either term premium or real yields—and it’s, it’s hard to be precise about this."
417,CHAIR POWELL,"Of course, everyone’s got models that’ll give you a very precise answer, but they give you different answers."
418,CHAIR POWELL,"So—but, essentially, they’re, they’re moving up because—it’s not because of inflation."
419,CHAIR POWELL,"It’s because probably—it’ll probably have September 20, 2023 something to do with stronger growth, I would say—more, more supply of Treasuries."
420,CHAIR POWELL,"You Chair Powell’s Press Conference FINAL know, the common explanations that you hear in the markets kind of make sense."
421,MICHELLE SMITH,Kyle.
422,KYLE CAMPBELL,"Kyle Campbell, American Banker."
423,KYLE CAMPBELL,"Thank you for taking the questions—just two on, on housing."
424,KYLE CAMPBELL,"You’ve said slower shelter cost growth is in the pipeline and will reflect in inflation readings as new leases are signed, but there’s also some questions out there about the way housing costs are measured, particularly the use of rental equivalents, which are estimates from homeowners about what their homes would rent for if they were in the rental market."
425,KYLE CAMPBELL,"So my question is, how much of the effort to tame inflation, both as it’s measured and felt by the broader public, hinges on housing supply?"
426,KYLE CAMPBELL,"And then as far as a constrained housing supply being sort of exacerbated by this sort of lock-in effect of mortgages being higher now than they were at their recent historic lows, how is that going to impact future thinking about taking interest rates to that lower bound in the future?"
427,CHAIR POWELL,"So on the supply point—of course, supply is very important over time in, in setting house prices and, and, for that matter, rents."
428,CHAIR POWELL,And so—and supply is kind of structurally constrained.
429,CHAIR POWELL,"But in terms of, of where inflation’s going in the near term, though, as, as you obviously know, a lot of it is, is leases that are running off and then being re-signed or re-leased at a level that’s, that’s not as—it won’t be that much higher."
430,CHAIR POWELL,"A year ago, it would have been much higher than it was a year before; now it may be below or at the same level."
431,CHAIR POWELL,"So as those leases are rolling over, we’re, we’re seeing what we expect, which is measured housing services inflation coming down."
432,CHAIR POWELL,Your second question was the lock-ins.
433,CHAIR POWELL,"How much is that affecting things, really?"
434,KYLE CAMPBELL,"Is that going to affect your decisions to potentially bring rates down to their lower bound in the future, sort of creating that sort of bubble of buying and then a lock-in that sort of stagnates the housing market?"
435,CHAIR POWELL,"I, I think we look at the—I would look at the lock-in, the, the idea being that people are in, in very low mortgage—very low-rate mortgages, and if—even if they want to move now, they—it would be hard because the new mortgage would be so expensive."
436,CHAIR POWELL,And that’s explaining some of the—that’s one of the explanations for what’s happening broadly in the labor market.
437,CHAIR POWELL,"Would that play a role in, in our future decisions—in a—in a future tight—in a future loosening cycle about whether we would cut rates?"
438,CHAIR POWELL,"No, I, I don’t think it would."
439,CHAIR POWELL,"I mean, I don’t think that’s—I, I think we’d be looking at, what, you know, fundamentally, what, what rates does the economy need?"
440,CHAIR POWELL,"And, and, you know, in, in an emergency like the pandemic or during the Global Financial Crisis, you, you know, the, the—you have to cut rates to the point that—you have to do, do what you can to support the economy."
441,CHAIR POWELL,So I wouldn’t—I wouldn’t think that that would be a reason for us not to do that.
442,CHAIR POWELL,It’s not something we’re thinking about at all right now.
443,CHAIR POWELL,"But, down the road, I wouldn’t think so."
444,MICHELLE SMITH,Nancy.
445,NANCY MARSHALL-GENZER,Hi.
446,NANCY MARSHALL-GENZER,Nancy Marshall-Genzer with Marketplace.
447,NANCY MARSHALL-GENZER,"Chair Powell, you’ve mentioned several things that would possibly weigh on consumer confidence, maybe cut back consumer spending—possible government shutdown, high gas prices."
448,NANCY MARSHALL-GENZER,"At this point, would the Fed welcome a decrease in consumer spending?"
449,NANCY MARSHALL-GENZER,Would that help you get inflation closer to your 2 percent target?
450,CHAIR POWELL,"I, I wouldn’t say it that way."
451,CHAIR POWELL,We’re not looking for a decrease in consumer spending.
452,CHAIR POWELL,"It’s, it’s a good thing that the economy’s strong."
453,CHAIR POWELL,"It’s a good thing that the September 20, 2023 economy has been able to hold up under, under the tightening that we’ve done."
454,CHAIR POWELL,It’s a good thing Chair Powell’s Press Conference FINAL that the labor market’s strong.
455,CHAIR POWELL,"The, the only concern—it, it just means this: If the economy comes in stronger than expected, that just means we’ll have to do more in terms of monetary policy to get back to 2 percent—because we will get back to 2 percent."
456,CHAIR POWELL,Does that answer your question?
457,NANCY MARSHALL-GENZER,Yeah.
458,NANCY MARSHALL-GENZER,"And I guess, on the other hand, would you worry that that could contribute to an economic slowdown or even a recession?"
459,CHAIR POWELL,"Well, that’s always a concern."
460,CHAIR POWELL,"I mean, concern number one is, is restoring price stability, because in the long run, that’s, that’s something we have to do so that we can have the kind of economy we really want, which is one with sustained period of tight labor market conditions that benefit all, as I—as I’ve said a couple times."
461,CHAIR POWELL,"So that, that said—of course, you know—we, we also now, given how far we’ve come with our rate hikes and how quickly we’ve come here, we do have the ability to be careful as we move forward because of that consideration."
462,MICHELLE SMITH,Simon.
463,SIMON RABINOVITCH,"Thank you, Chair Powell."
464,SIMON RABINOVITCH,Simon Rabinovitch with the Economist.
465,SIMON RABINOVITCH,One of the factors in the economic resilience to date appears to be a lesser degree of rate sensitivity than in the past.
466,SIMON RABINOVITCH,"Obviously, we’ve talked about households with long fixed-rate mortgages—also companies that refinanced before last year."
467,SIMON RABINOVITCH,What is your thinking about the efficacy of rates and how that’s changed?
468,SIMON RABINOVITCH,"And then, related to that, how do you think about the distributional consequences in the sense that if you’re a relatively wealthy household with a long fixed-rate mortgage, the past year has not been all that tough with rates going up, whereas if September 20, 2023 you’re relying on your credit card for supporting your consumption, in fact, times are getting a Chair Powell’s Press Conference FINAL lot tougher a lot more quickly?"
469,SIMON RABINOVITCH,Thanks.
470,CHAIR POWELL,"So, what—I guess it’s fair—it’s fair to say that the economy has been stronger than many expected, given, given what’s been happening with, with interest rates."
471,CHAIR POWELL,Why is that?
472,CHAIR POWELL,Many candidate explanations—possibly—a number of them make sense.
473,CHAIR POWELL,"One, one is just that household balance sheets and business balance sheets have been stronger than we had understood, and so that, that spending has held up—and that kind of thing."
474,CHAIR POWELL,We’re not sure about that.
475,CHAIR POWELL,The savings rate for consumers has come down a lot.
476,CHAIR POWELL,The question is whether that’s sustainable.
477,CHAIR POWELL,"That could—it could just mean that the—that the date of effect is, is later."
478,CHAIR POWELL,"It could also be that for other reasons, the neutral rate of interest is, is higher for—for various reasons."
479,CHAIR POWELL,We don’t know that.
480,CHAIR POWELL,It could also just be that policy hasn’t been restrictive enough for long enough.
481,CHAIR POWELL,And it’s—there are many candidate explanations.
482,CHAIR POWELL,"We have to, in, in all this uncertainty, make policy, and I, you know, I feel like what we have right now is what’s still a very strong labor market—but that’s coming back into balance."
483,CHAIR POWELL,We were making progress on inflation.
484,CHAIR POWELL,Growth is strong.
485,CHAIR POWELL,"But I think by many forecasts—many, many, many forecasts call for growth to, to moderate over the course of the next year."
486,CHAIR POWELL,"So that’s where we are, and, you know, we have to—we have to deal with what comes."
487,CHAIR POWELL,"On your second question, which was—sorry, your second question was distributional, but can you—can you be a little clearer about that?"
488,SIMON RABINOVITCH,Yeah.
489,SIMON RABINOVITCH,"My point there was that if you’re somebody who has a long fixed-rate mortgage, you’ve been able to endure the higher rates relatively easily."
490,SIMON RABINOVITCH,"If you’re somebody who’s living month to month off of your credit card, current financing rates are, are punitive."
491,CHAIR POWELL,Yes.
492,CHAIR POWELL,And so the point I would make there is that we’re trying to get inflation back down.
493,CHAIR POWELL,The people who are most hurt by inflation are the people who are on a fixed income.
494,CHAIR POWELL,"If you’re a person who spends all of your income, you don’t really have any meaningful savings."
495,CHAIR POWELL,"You spend all your income on the basics of life—clothing, food, transportation, heating—the basics—and prices go up by 5, 6, 7 percent, you’re in trouble right away, whereas even, even middle-class people have some savings and some ability to absorb that."
496,CHAIR POWELL,"So it is for those people as much as for anybody that we need to restore price stability, and, and we, we want to do it as quickly as possible."
497,CHAIR POWELL,"Obviously, we—we’d like to do that."
498,CHAIR POWELL,"We’d like the current trend to continue, which is that we’re making progress without seeing the kind of increase in unemployment that we’ve seen past—in past things."
499,CHAIR POWELL,"But you’re right, though."
500,CHAIR POWELL,"When we raise rates, people who are, you know, living on credit cards and, and borrowing are going to feel that more."
501,CHAIR POWELL,They are.
502,CHAIR POWELL,"And, of course, people with, with lots of savings also have a—have a much lower marginal propensity to consume, and so they’re not going to—it’s not going to affect them as much."
503,MICHELLE SMITH,Let’s go to Greg Robb for the last question.
504,GREG ROBB,"Thank you, Chair Powell."
505,GREG ROBB,Greg Robb from MarketWatch.
506,GREG ROBB,"In the Beige Book recently, you can tell that the Fed has been surveying nonprofits and community groups about the economic health of low-income Americans—moderate-income Americans."
507,GREG ROBB,I have two questions about this.
508,GREG ROBB,Are you going to use that data to maybe come up with sort of like a quarterly survey of those groups—like the senior loan officer survey?
509,GREG ROBB,"And from your—and also the second question is, from your recent look—readings of these surveys, how are low and moderate Americans doing?"
510,GREG ROBB,"Is there this thing where, like, the GDP is strong because of wealthy September 20, 2023 Americans kind of driving things?"
511,GREG ROBB,I just want to get your sense of the health of that sector.
512,GREG ROBB,Chair Powell’s Press Conference FINAL Thank you.
513,CHAIR POWELL,"So I, I don’t know about the quarterly survey."
514,CHAIR POWELL,That’s an idea we can—we can take away and think about.
515,CHAIR POWELL,"In terms of how low and moderate Americans—you know, they’re clearly—were suffering from, from high inflation."
516,CHAIR POWELL,"I think during the pandemic, the, the government transfers that happened were very meaningful."
517,CHAIR POWELL,"And, you know, if you know the—the surveys that we take showed that—showed that low- and moderate-income people were actually in very, very strong financial condition."
518,CHAIR POWELL,"I think now it’s a very “hot” labor market, and you’re seeing high [growth in] nominal wages, and you’re starting to see [that growth rates of] real wages are now positive by most—by most measures."
519,CHAIR POWELL,"So I, I think, overall, households are in good shape."
520,CHAIR POWELL,Surveys are a different thing.
521,CHAIR POWELL,"So surveys are showing dissatisfaction, and I think a lot of that is just, people hate inflation—hate it."
522,CHAIR POWELL,"And that, that causes people to say, “The economy’s terrible.” But, at the same time, they’re spending money."
523,CHAIR POWELL,"Their behavior is, is not exactly what you would expect from the surveys."
524,CHAIR POWELL,"That’s kind of a, a guess at what the answer might be."
525,CHAIR POWELL,"But I, I think there’s a lot of good things happening on household balance sheets—and, certainly, in the labor market and with wages."
526,CHAIR POWELL,"The biggest wage increases having gone to relatively low-wage jobs—and now [with] inflation coming down—you’re seeing [increases in] real wages, which is a good thing."
527,CHAIR POWELL,Thanks very much.
